paperId,year,publicationDate,word_count,nonpunct_dependency_count,det_pobj_count,det_non_pobj_count,det_total_count,prep_count,pobj_count,amod_count,compound_count,prepositional_modifier_count,prenominal_modifier_count,det_pobj_per_1k_words,det_non_pobj_per_1k_words,det_total_per_1k_words,prepositional_modifier_per_1k_words,prenominal_modifier_per_1k_words,det_pobj_share_of_det,prepositional_modifier_role_prop,prenominal_modifier_role_prop,prenominal_to_prepositional_ratio
1501.07815v1,2015,2015-01-30,4.0,4,0,0,0,0,0,1,2,0,3,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.75,
1501.07622v1,2015,2015-01-29,3.0,5,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,666.6666666666666,0.0,0.0,0.4,
1501.07551v1,2015,2015-01-29,6.0,6,0,0,0,1,1,1,2,2,3,0.0,0.0,0.0,333.3333333333333,500.0,0.0,0.3333333333333333,0.5,1.5
1501.07506v1,2015,2015-01-29,8.0,8,0,0,0,2,2,1,2,4,3,0.0,0.0,0.0,500.0,375.0,0.0,0.5,0.375,0.75
1501.07329v4,2015,2015-01-29,13.0,13,0,1,1,2,2,3,3,4,6,0.0,76.92307692307693,76.92307692307693,307.69230769230774,461.53846153846155,0.0,0.3076923076923077,0.46153846153846156,1.5
1501.07240v2,2015,2015-01-28,15.0,15,2,1,3,2,2,2,2,4,4,133.33333333333334,66.66666666666667,200.0,266.6666666666667,266.6666666666667,0.6666666666666666,0.26666666666666666,0.26666666666666666,1.0
1501.07198v1,2015,2015-01-28,6.0,6,0,1,1,1,1,1,1,2,2,0.0,166.66666666666666,166.66666666666666,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
1501.07047v1,2015,2015-01-28,10.0,10,0,0,0,1,1,1,2,2,3,0.0,0.0,0.0,200.0,300.0,0.0,0.2,0.3,1.5
1501.06943v2,2015,2015-01-27,10.0,10,0,0,0,1,1,0,2,2,2,0.0,0.0,0.0,200.0,200.0,0.0,0.2,0.2,1.0
1501.06530v2,2015,2015-01-26,9.0,9,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,222.2222222222222,333.3333333333333,0.0,0.2222222222222222,0.3333333333333333,1.5
1501.06444v1,2015,2015-01-26,12.0,12,0,1,1,3,3,1,2,6,3,0.0,83.33333333333333,83.33333333333333,500.0,250.0,0.0,0.5,0.25,0.5
1501.06396v1,2015,2015-01-26,13.0,13,1,1,2,2,2,4,0,4,4,76.92307692307693,76.92307692307693,153.84615384615387,307.69230769230774,307.69230769230774,0.5,0.3076923076923077,0.3076923076923077,1.0
1501.06344v1,2015,2015-01-26,12.0,12,0,0,0,2,2,3,0,4,3,0.0,0.0,0.0,333.3333333333333,250.0,0.0,0.3333333333333333,0.25,0.75
1501.06332v2,2015,2015-01-26,8.0,8,1,1,2,2,2,1,0,4,1,125.0,125.0,250.0,500.0,125.0,0.5,0.5,0.125,0.25
1501.06314v2,2015,2015-01-26,12.0,12,0,1,1,1,1,4,1,2,5,0.0,83.33333333333333,83.33333333333333,166.66666666666666,416.6666666666667,0.0,0.16666666666666666,0.4166666666666667,2.5
1501.06155v1,2015,2015-01-25,8.0,8,0,0,0,2,2,1,0,4,1,0.0,0.0,0.0,500.0,125.0,0.0,0.5,0.125,0.25
1501.05975v1,2015,2015-01-23,10.0,10,1,1,2,1,1,1,3,2,4,100.0,100.0,200.0,200.0,400.0,0.5,0.2,0.4,2.0
1501.05788v1,2015,2015-01-23,9.0,10,0,0,0,1,1,5,1,2,6,0.0,0.0,0.0,222.2222222222222,666.6666666666666,0.0,0.2,0.6,3.0
1501.05447v2,2015,2015-01-22,8.0,8,1,0,1,1,1,2,1,2,3,125.0,0.0,125.0,250.0,375.0,1.0,0.25,0.375,1.5
1501.05356v1,2015,2015-01-22,11.0,11,1,0,1,2,3,3,1,5,4,90.9090909090909,0.0,90.9090909090909,454.5454545454545,363.6363636363636,1.0,0.45454545454545453,0.36363636363636365,0.8
1501.05225v1,2015,2015-01-21,16.0,16,1,1,2,2,2,4,2,4,6,62.5,62.5,125.0,250.0,375.0,0.5,0.25,0.375,1.5
1501.05215v1,2015,2015-01-21,7.0,7,0,1,1,1,1,0,3,2,3,0.0,142.85714285714286,142.85714285714286,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
1501.05121v1,2015,2015-01-21,19.0,19,1,0,1,4,4,2,1,8,3,52.63157894736842,0.0,52.63157894736842,421.05263157894734,157.89473684210526,1.0,0.42105263157894735,0.15789473684210525,0.375
1501.04933v1,2015,2015-01-20,5.0,5,0,0,0,0,0,3,1,0,4,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.8,
1501.04755v1,2015,2015-01-20,5.0,5,0,0,0,1,1,2,0,2,2,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
1501.04739v2,2015,2015-01-20,16.0,16,1,1,2,3,3,6,0,6,6,62.5,62.5,125.0,375.0,375.0,0.5,0.375,0.375,1.0
