feature,family,intervention_date,target_year,n_months,n_pre_months,n_target_year_months,pre_mean,target_year_observed_mean,target_year_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_post_year_excess,first_post_year_excess_se,first_post_year_excess_ci_low,first_post_year_excess_ci_high,standardized_first_post_year_excess,standardized_first_post_year_excess_se,standardized_first_post_year_excess_ci_low,standardized_first_post_year_excess_ci_high,first_post_year_excess_p,r_squared,model,hac_lags,first_post_year_excess_q
summary_marker_ultimately_per_1k_words,summary_markers,2022-11-30,2023,107,95,12,0.0003966207908618569,0.0,0.001199593723154702,0.003865781281406005,1.1808634439870922e-05,0.00014170361327845105,-0.001199593723154711,0.0011175818911339024,-0.00339005422977716,0.000990866783467738,-0.3103108106308623,0.28909599632792266,-0.8769389634335907,0.2563173421718661,0.28309918034770504,0.00492203638204991,pretrend_plus_first_post_year_indicator_wls_hac,6,0.7077479508692626
adjective_crucial_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.0011172060910076074,0.01023541453428863,0.003726809518668059,0.010889178009819077,5.97509296151616e-05,0.0007170111553819391,0.006508605015620678,0.007279712578216481,-0.007759631637683623,0.02077684166892498,0.5977131616134557,0.6685272820089965,-0.7126003111241772,1.9080266343510885,0.37128205886650206,0.05204898415821679,pretrend_plus_first_post_year_indicator_wls_hac,6,0.7897476837443779
marker_adjectives_total_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.24720020225032577,0.37237828901986886,0.3170459221629702,0.20002169416501986,0.0011573288387949317,0.01388794606553918,0.05533236685689627,0.0650347813507164,-0.07213580459050786,0.1828005383043004,0.27663182780187096,0.32513863869717086,-0.36063990404458385,0.9139035596483258,0.39487384187218894,0.05152564920415603,pretrend_plus_first_post_year_indicator_wls_hac,6,0.7897476837443779
automated_readability_index,readability,2022-11-30,2023,107,95,12,17.168355242247937,17.69102564084662,17.6731552014903,0.34428215015765873,0.008280286987877548,0.09936344385453058,0.017870439356044265,0.0901914771590786,-0.1589048558757498,0.19464573458783832,0.05190637780047781,0.26196965807776207,-0.4615541520319359,0.5653669076328914,0.8429363965459775,0.4698579073330412,pretrend_plus_first_post_year_indicator_wls_hac,6,0.8429363965459775
coordination_per_sentence_std,syntax,2022-11-30,2023,107,95,12,0.0018978326898853473,0.0021712593076352016,0.0022143363485381353,0.0016368977214312815,4.994663422980485e-06,5.993596107576582e-05,-4.307704090296123e-05,0.0005156677946930346,-0.001053785918501309,0.0009676318366953866,-0.026316269085703926,0.3150274986284064,-0.6437701663973805,0.5911376282259727,0.9334250204952415,0.007052128230042309,pretrend_plus_first_post_year_indicator_wls_hac,6,0.9334250204952415
emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,2023,107,95,12,0.0009193288899103652,0.0,0.00394094205724077,0.008960509625197849,5.645842837256772e-05,0.0006775011404708126,-0.003940942057240768,0.003665233512935996,-0.01112479974259532,0.003242915628113785,-0.43981226761460585,0.4090429748135076,-1.2415364982490806,0.3619119630198691,0.28227506113721207,0.01631574079991238,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
sequential_marker_further_per_1k_words,sequential_markers,2022-11-30,2023,107,95,12,0.016054838276059993,0.020908707765231318,0.010504576437087935,0.043552738744428304,-8.140850521834657e-05,-0.0009769020626201588,0.010404131328143159,0.009698487730948387,-0.008604904624515679,0.029413167280801997,0.23888581127344508,0.22268376250366376,-0.19757436323373587,0.675345985780626,0.2833796621291065,0.005702132012969763,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
causal_marker_thereby_per_1k_words,causal_markers,2022-11-30,2023,107,95,12,0.00081789555473766,0.0,0.0020738443316723316,0.007971859767561413,2.5849818071466643e-05,0.0003101978168575997,-0.002073844331672337,0.0019605926960952888,-0.005916606016019103,0.0017689173526744288,-0.2601456112049403,0.24593918524171843,-0.7421864142787085,0.2218951918688278,0.2901630586614486,0.006409007571292258,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
verb_foster_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.004334938713433189,0.008529512111907197,0.012460918608552462,0.02105227852876802,0.0001510236843862987,0.0018122842126355844,-0.003931406496645228,0.00902661855027078,-0.021623578855175955,0.013760765861885502,-0.18674494028154462,0.4287715715871739,-1.0271372205924054,0.6536473400293161,0.6631742855730471,0.019371924253240413,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
adjective_comprehensive_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.06068222120241123,0.11347616900329281,0.1015372753186659,0.08305064652134028,0.0004748701280424315,0.005698441536509178,0.011938893684626209,0.03673865161052054,-0.060068863471994055,0.08394665084124647,0.1437543738032003,0.44236442639950263,-0.7232799019398248,1.0107886495462255,0.7452051351921758,0.027343091668658448,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
