paperId,year,publicationDate,word_count,nonpunct_dependency_count,det_pobj_count,det_non_pobj_count,det_total_count,prep_count,pobj_count,amod_count,compound_count,prepositional_modifier_count,prenominal_modifier_count,det_pobj_per_1k_words,det_non_pobj_per_1k_words,det_total_per_1k_words,prepositional_modifier_per_1k_words,prenominal_modifier_per_1k_words,det_pobj_share_of_det,prepositional_modifier_role_prop,prenominal_modifier_role_prop,prenominal_to_prepositional_ratio
10.64898/2025.12.22.25342841,2025,2025-12-29,12.0,12,0,0,0,2,2,4,2,4,6,0.0,0.0,0.0,333.3333333333333,500.0,0.0,0.3333333333333333,0.5,1.5
10.64898/2025.12.19.25342702,2025,2025-12-29,11.0,13,0,1,1,1,0,2,2,1,4,0.0,90.9090909090909,90.9090909090909,90.9090909090909,363.6363636363636,0.0,0.07692307692307693,0.3076923076923077,4.0
10.64898/2025.12.20.25342733,2025,2025-12-29,12.0,13,0,1,1,1,1,5,0,2,5,0.0,83.33333333333333,83.33333333333333,166.66666666666666,416.6666666666667,0.0,0.15384615384615385,0.38461538461538464,2.5
10.64898/2025.12.21.25342795,2025,2025-12-29,14.0,14,0,0,0,3,3,2,2,6,4,0.0,0.0,0.0,428.57142857142856,285.7142857142857,0.0,0.42857142857142855,0.2857142857142857,0.6666666666666666
10.64898/2025.12.19.25342512,2025,2025-12-29,15.0,15,0,0,0,5,5,2,0,10,2,0.0,0.0,0.0,666.6666666666666,133.33333333333334,0.0,0.6666666666666666,0.13333333333333333,0.2
10.64898/2025.12.25.25342935,2025,2025-12-29,10.0,10,0,0,0,1,0,4,1,1,5,0.0,0.0,0.0,100.0,500.0,0.0,0.1,0.5,5.0
10.64898/2025.12.19.25342713,2025,2025-12-29,14.0,15,0,0,0,1,1,6,3,2,9,0.0,0.0,0.0,142.85714285714286,642.8571428571429,0.0,0.13333333333333333,0.6,4.5
10.64898/2025.12.19.25342717,2025,2025-12-29,9.0,9,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,222.2222222222222,444.4444444444444,0.0,0.2222222222222222,0.4444444444444444,2.0
10.64898/2025.12.22.25342801,2025,2025-12-29,16.0,16,0,1,1,2,2,2,3,4,5,0.0,62.5,62.5,250.0,312.5,0.0,0.25,0.3125,1.25
10.64898/2025.12.25.25343016,2025,2025-12-29,20.0,21,1,0,1,3,3,2,3,6,5,50.0,0.0,50.0,300.0,250.0,1.0,0.2857142857142857,0.23809523809523808,0.8333333333333334
10.64898/2025.12.26.25343053,2025,2025-12-29,18.0,18,0,0,0,3,3,4,6,6,10,0.0,0.0,0.0,333.3333333333333,555.5555555555555,0.0,0.3333333333333333,0.5555555555555556,1.6666666666666667
10.64898/2025.12.22.25342819,2025,2025-12-29,15.0,15,0,1,1,2,4,3,1,6,4,0.0,66.66666666666667,66.66666666666667,400.0,266.6666666666667,0.0,0.4,0.26666666666666666,0.6666666666666666
10.64898/2025.12.20.25342749,2025,2025-12-29,17.0,17,0,1,1,2,2,1,0,4,1,0.0,58.8235294117647,58.8235294117647,235.2941176470588,58.8235294117647,0.0,0.23529411764705882,0.058823529411764705,0.25
10.64898/2025.12.22.25342800,2025,2025-12-29,22.0,23,2,1,3,5,5,4,3,10,7,90.9090909090909,45.45454545454545,136.36363636363635,454.5454545454545,318.1818181818182,0.6666666666666666,0.43478260869565216,0.30434782608695654,0.7
10.64898/2025.12.22.25342671,2025,2025-12-29,23.0,23,0,1,1,3,3,3,3,6,6,0.0,43.47826086956522,43.47826086956522,260.8695652173913,260.8695652173913,0.0,0.2608695652173913,0.2608695652173913,1.0
10.64898/2025.12.22.25342692,2025,2025-12-29,32.0,32,2,1,3,5,5,4,6,10,10,62.5,31.25,93.75,312.5,312.5,0.6666666666666666,0.3125,0.3125,1.0
10.64898/2025.12.22.25342212,2025,2025-12-29,6.0,6,0,0,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.5,
10.64898/2025.12.20.25342753,2025,2025-12-29,18.0,18,0,0,0,1,1,4,2,2,6,0.0,0.0,0.0,111.1111111111111,333.3333333333333,0.0,0.1111111111111111,0.3333333333333333,3.0
10.64898/2025.12.20.25342600,2025,2025-12-29,22.0,23,0,2,2,3,2,7,1,5,8,0.0,90.9090909090909,90.9090909090909,227.27272727272725,363.6363636363636,0.0,0.21739130434782608,0.34782608695652173,1.6
10.64898/2025.12.25.25343014,2025,2025-12-29,17.0,17,0,1,1,2,2,3,2,4,5,0.0,58.8235294117647,58.8235294117647,235.2941176470588,294.11764705882354,0.0,0.23529411764705882,0.29411764705882354,1.25
10.64898/2025.12.25.25342978,2025,2025-12-29,13.0,13,1,0,1,2,2,3,0,4,3,76.92307692307693,0.0,76.92307692307693,307.69230769230774,230.76923076923077,1.0,0.3076923076923077,0.23076923076923078,0.75
10.64898/2025.12.22.25342677,2025,2025-12-29,29.0,29,1,1,2,4,4,4,5,8,9,34.48275862068965,34.48275862068965,68.9655172413793,275.8620689655172,310.3448275862069,0.5,0.27586206896551724,0.3103448275862069,1.125
10.64898/2025.12.22.25342768,2025,2025-12-29,20.0,20,0,1,1,2,2,4,7,4,11,0.0,50.0,50.0,200.0,550.0,0.0,0.2,0.55,2.75
10.64898/2025.12.19.25342711,2025,2025-12-29,12.0,12,0,0,0,2,2,4,0,4,4,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
10.64898/2025.12.22.25342844,2025,2025-12-29,18.0,18,0,2,2,2,2,1,5,4,6,0.0,111.1111111111111,111.1111111111111,222.2222222222222,333.3333333333333,0.0,0.2222222222222222,0.3333333333333333,1.5
10.64898/2025.12.19.25342205,2025,2025-12-29,16.0,16,2,1,3,4,4,1,0,8,1,125.0,62.5,187.5,500.0,62.5,0.6666666666666666,0.5,0.0625,0.125
10.64898/2025.12.19.25342610,2025,2025-12-29,16.0,16,1,1,2,3,3,1,1,6,2,62.5,62.5,125.0,375.0,125.0,0.5,0.375,0.125,0.3333333333333333
10.64898/2025.12.22.25342836,2025,2025-12-29,14.0,16,0,0,0,1,1,6,0,2,6,0.0,0.0,0.0,142.85714285714286,428.57142857142856,0.0,0.125,0.375,3.0
10.64898/2025.12.20.25342751,2025,2025-12-29,12.0,12,1,0,1,2,2,1,3,4,4,83.33333333333333,0.0,83.33333333333333,333.3333333333333,333.3333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0
10.64898/2025.12.22.25342092,2025,2025-12-29,11.0,11,0,0,0,1,1,2,4,2,6,0.0,0.0,0.0,181.8181818181818,545.4545454545454,0.0,0.18181818181818182,0.5454545454545454,3.0
10.64898/2025.12.20.25342730,2025,2025-12-29,14.0,16,0,0,0,3,3,4,2,6,6,0.0,0.0,0.0,428.57142857142856,428.57142857142856,0.0,0.375,0.375,1.0
10.64898/2025.12.20.25342750,2025,2025-12-29,16.0,17,0,1,1,3,3,3,3,6,6,0.0,62.5,62.5,375.0,375.0,0.0,0.35294117647058826,0.35294117647058826,1.0
10.64898/2025.12.22.25342818,2025,2025-12-29,15.0,15,1,2,3,1,1,1,3,2,4,66.66666666666667,133.33333333333334,200.0,133.33333333333334,266.6666666666667,0.3333333333333333,0.13333333333333333,0.26666666666666666,2.0
10.64898/2025.12.22.25339845,2025,2025-12-29,20.0,22,1,0,1,2,2,9,1,4,10,50.0,0.0,50.0,200.0,500.0,1.0,0.18181818181818182,0.45454545454545453,2.5
10.64898/2025.12.22.25342831,2025,2025-12-29,14.0,14,0,1,1,2,1,1,4,3,5,0.0,71.42857142857143,71.42857142857143,214.28571428571428,357.14285714285717,0.0,0.21428571428571427,0.35714285714285715,1.6666666666666667
10.64898/2025.12.20.25342745,2025,2025-12-29,10.0,10,0,0,0,2,2,3,2,4,5,0.0,0.0,0.0,400.0,500.0,0.0,0.4,0.5,1.25
10.64898/2025.12.19.25342712,2025,2025-12-29,8.0,8,0,1,1,1,1,0,3,2,3,0.0,125.0,125.0,250.0,375.0,0.0,0.25,0.375,1.5
10.64898/2025.12.27.25343035,2025,2025-12-29,23.0,23,1,1,2,4,4,4,7,8,11,43.47826086956522,43.47826086956522,86.95652173913044,347.82608695652175,478.26086956521743,0.5,0.34782608695652173,0.4782608695652174,1.375
10.64898/2025.12.26.25343034,2025,2025-12-29,19.0,19,0,0,0,1,1,5,3,2,8,0.0,0.0,0.0,105.26315789473684,421.05263157894734,0.0,0.10526315789473684,0.42105263157894735,4.0
10.64898/2025.12.23.25342945,2025,2025-12-29,15.0,15,0,1,1,1,1,1,3,2,4,0.0,66.66666666666667,66.66666666666667,133.33333333333334,266.6666666666667,0.0,0.13333333333333333,0.26666666666666666,2.0
10.64898/2025.12.27.25343087,2025,2025-12-29,5.0,8,0,0,0,0,0,1,6,0,7,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.875,
10.64898/2025.12.24.25342988,2025,2025-12-29,18.0,18,0,1,1,2,2,4,1,4,5,0.0,55.55555555555555,55.55555555555555,222.2222222222222,277.77777777777777,0.0,0.2222222222222222,0.2777777777777778,1.25
10.64898/2025.12.27.25343078,2025,2025-12-29,18.0,18,0,1,1,3,3,6,2,6,8,0.0,55.55555555555555,55.55555555555555,333.3333333333333,444.4444444444444,0.0,0.3333333333333333,0.4444444444444444,1.3333333333333333
10.64898/2025.12.27.25343084,2025,2025-12-29,9.0,9,0,0,0,2,2,2,0,4,2,0.0,0.0,0.0,444.4444444444444,222.2222222222222,0.0,0.4444444444444444,0.2222222222222222,0.5
10.64898/2025.12.26.25343075,2025,2025-12-29,10.0,10,0,0,0,2,2,2,3,4,5,0.0,0.0,0.0,400.0,500.0,0.0,0.4,0.5,1.25
10.64898/2025.12.26.25343074,2025,2025-12-29,20.0,20,1,0,1,3,3,2,5,6,7,50.0,0.0,50.0,300.0,350.0,1.0,0.3,0.35,1.1666666666666667
10.64898/2025.12.27.25343088,2025,2025-12-29,13.0,13,0,0,0,2,2,3,3,4,6,0.0,0.0,0.0,307.69230769230774,461.53846153846155,0.0,0.3076923076923077,0.46153846153846156,1.5
10.64898/2025.12.26.25343073,2025,2025-12-29,12.0,12,0,0,0,2,1,3,1,3,4,0.0,0.0,0.0,250.0,333.3333333333333,0.0,0.25,0.3333333333333333,1.3333333333333333
10.64898/2025.12.25.25343013,2025,2025-12-29,14.0,15,0,1,1,3,3,2,4,6,6,0.0,71.42857142857143,71.42857142857143,428.57142857142856,428.57142857142856,0.0,0.4,0.4,1.0
10.64898/2025.12.25.25343021,2025,2025-12-29,14.0,14,2,0,2,2,2,3,2,4,5,142.85714285714286,0.0,142.85714285714286,285.7142857142857,357.14285714285717,1.0,0.2857142857142857,0.35714285714285715,1.25
10.64898/2025.12.26.25343047,2025,2025-12-29,21.0,24,2,1,3,4,4,7,0,8,7,95.23809523809523,47.61904761904761,142.85714285714286,380.9523809523809,333.3333333333333,0.6666666666666666,0.3333333333333333,0.2916666666666667,0.875
10.64898/2025.12.26.25343056,2025,2025-12-29,16.0,16,0,0,0,2,2,4,2,4,6,0.0,0.0,0.0,250.0,375.0,0.0,0.25,0.375,1.5
10.64898/2025.12.28.25343115,2025,2025-12-29,24.0,25,1,1,2,3,3,10,3,6,13,41.666666666666664,41.666666666666664,83.33333333333333,250.0,541.6666666666666,0.5,0.24,0.52,2.1666666666666665
10.64898/2025.12.25.25343007,2025,2025-12-29,18.0,18,0,0,0,3,3,2,4,6,6,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
10.64898/2025.12.22.25342792,2025,2025-12-29,17.0,18,1,1,2,2,2,3,0,4,3,58.8235294117647,58.8235294117647,117.6470588235294,235.2941176470588,176.47058823529412,0.5,0.2222222222222222,0.16666666666666666,0.75
10.64898/2025.12.22.25342856,2025,2025-12-29,12.0,14,0,0,0,1,1,5,1,2,6,0.0,0.0,0.0,166.66666666666666,500.0,0.0,0.14285714285714285,0.42857142857142855,3.0
10.64898/2025.12.22.25342175,2025,2025-12-29,15.0,15,0,1,1,1,1,6,0,2,6,0.0,66.66666666666667,66.66666666666667,133.33333333333334,400.0,0.0,0.13333333333333333,0.4,3.0
10.64898/2025.12.29.25343144,2025,2025-12-29,11.0,11,1,0,1,2,2,2,1,4,3,90.9090909090909,0.0,90.9090909090909,363.6363636363636,272.7272727272727,1.0,0.36363636363636365,0.2727272727272727,0.75
10.64898/2025.12.29.25343161,2025,2025-12-29,12.0,15,0,0,0,1,1,2,0,2,2,0.0,0.0,0.0,166.66666666666666,166.66666666666666,0.0,0.13333333333333333,0.13333333333333333,1.0
10.64898/2025.12.29.25343140,2025,2025-12-29,9.0,9,1,1,2,1,1,1,3,2,4,111.1111111111111,111.1111111111111,222.2222222222222,222.2222222222222,444.4444444444444,0.5,0.2222222222222222,0.4444444444444444,2.0
10.64898/2025.12.29.25343147,2025,2025-12-29,19.0,22,0,1,1,3,2,8,0,5,8,0.0,52.63157894736842,52.63157894736842,263.1578947368421,421.05263157894734,0.0,0.22727272727272727,0.36363636363636365,1.6
10.64898/2025.12.22.25342853,2025,2025-12-29,10.0,10,1,0,1,1,1,5,0,2,5,100.0,0.0,100.0,200.0,500.0,1.0,0.2,0.5,2.5
10.64898/2025.12.28.25343110,2025,2025-12-29,13.0,13,1,0,1,2,3,3,1,5,4,76.92307692307693,0.0,76.92307692307693,384.61538461538464,307.69230769230774,1.0,0.38461538461538464,0.3076923076923077,0.8
10.64898/2025.12.22.25342330,2025,2025-12-29,14.0,14,0,0,0,3,3,3,1,6,4,0.0,0.0,0.0,428.57142857142856,285.7142857142857,0.0,0.42857142857142855,0.2857142857142857,0.6666666666666666
10.64898/2025.12.28.25343101,2025,2025-12-29,19.0,19,1,0,1,3,3,3,3,6,6,52.63157894736842,0.0,52.63157894736842,315.7894736842105,315.7894736842105,1.0,0.3157894736842105,0.3157894736842105,1.0
10.64898/2025.12.27.25342585,2025,2025-12-29,11.0,11,0,1,1,1,1,2,0,2,2,0.0,90.9090909090909,90.9090909090909,181.8181818181818,181.8181818181818,0.0,0.18181818181818182,0.18181818181818182,1.0
10.64898/2025.12.28.25341910,2025,2025-12-29,13.0,13,0,1,1,1,1,4,3,2,7,0.0,76.92307692307693,76.92307692307693,153.84615384615387,538.4615384615385,0.0,0.15384615384615385,0.5384615384615384,3.5
10.64898/2025.12.28.25343112,2025,2025-12-29,15.0,17,1,0,1,4,4,3,0,8,3,66.66666666666667,0.0,66.66666666666667,533.3333333333334,200.0,1.0,0.47058823529411764,0.17647058823529413,0.375
10.64898/2025.12.22.25342418,2025,2025-12-29,17.0,18,0,1,1,1,1,6,0,2,6,0.0,58.8235294117647,58.8235294117647,117.6470588235294,352.94117647058823,0.0,0.1111111111111111,0.3333333333333333,3.0
10.64898/2025.12.22.25342850,2025,2025-12-29,12.0,12,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,166.66666666666666,166.66666666666666,0.0,0.16666666666666666,0.16666666666666666,1.0
10.64898/2025.12.22.25342867,2025,2025-12-29,14.0,14,0,1,1,3,3,1,1,6,2,0.0,71.42857142857143,71.42857142857143,428.57142857142856,142.85714285714286,0.0,0.42857142857142855,0.14285714285714285,0.3333333333333333
10.64898/2025.12.28.25343114,2025,2025-12-29,24.0,26,0,1,1,3,3,9,2,6,11,0.0,41.666666666666664,41.666666666666664,250.0,458.3333333333333,0.0,0.23076923076923078,0.4230769230769231,1.8333333333333333
10.64898/2025.12.28.25342986,2025,2025-12-29,12.0,13,1,0,1,2,2,2,1,4,3,83.33333333333333,0.0,83.33333333333333,333.3333333333333,250.0,1.0,0.3076923076923077,0.23076923076923078,0.75
10.64898/2025.12.28.25343121,2025,2025-12-29,11.0,11,0,0,0,3,3,0,3,6,3,0.0,0.0,0.0,545.4545454545454,272.7272727272727,0.0,0.5454545454545454,0.2727272727272727,0.5
10.64898/2025.12.29.25343152,2025,2025-12-29,16.0,16,1,0,1,3,3,2,3,6,5,62.5,0.0,62.5,375.0,312.5,1.0,0.375,0.3125,0.8333333333333334
10.64898/2025.12.29.25343143,2025,2025-12-29,7.0,9,0,1,1,0,0,2,1,0,3,0.0,142.85714285714286,142.85714285714286,0.0,428.57142857142856,0.0,0.0,0.3333333333333333,
10.64898/2025.12.28.25343111,2025,2025-12-29,19.0,19,1,0,1,4,4,3,3,8,6,52.63157894736842,0.0,52.63157894736842,421.05263157894734,315.7894736842105,1.0,0.42105263157894735,0.3157894736842105,0.75
10.64898/2025.12.29.25343145,2025,2025-12-29,10.0,10,0,0,0,2,2,3,1,4,4,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
10.64898/2025.12.28.25343118,2025,2025-12-29,14.0,15,0,0,0,1,1,6,1,2,7,0.0,0.0,0.0,142.85714285714286,500.0,0.0,0.13333333333333333,0.4666666666666667,3.5
10.64898/2025.12.28.25343105,2025,2025-12-29,31.0,31,0,3,3,4,4,4,4,8,8,0.0,96.77419354838709,96.77419354838709,258.06451612903226,258.06451612903226,0.0,0.25806451612903225,0.25806451612903225,1.0
10.64898/2025.12.29.25343132,2025,2025-12-29,10.0,10,0,1,1,1,1,2,1,2,3,0.0,100.0,100.0,200.0,300.0,0.0,0.2,0.3,1.5
10.64898/2025.12.23.25342914,2025,2025-12-29,10.0,12,0,0,0,3,3,1,0,6,1,0.0,0.0,0.0,600.0,100.0,0.0,0.5,0.08333333333333333,0.16666666666666666
10.64898/2025.12.28.25342917,2025,2025-12-29,14.0,15,0,1,1,3,3,3,0,6,3,0.0,71.42857142857143,71.42857142857143,428.57142857142856,214.28571428571428,0.0,0.4,0.2,0.5
10.64898/2025.12.19.25342644,2025,2025-12-29,14.0,15,0,0,0,1,1,5,3,2,8,0.0,0.0,0.0,142.85714285714286,571.4285714285714,0.0,0.13333333333333333,0.5333333333333333,4.0
10.64898/2025.12.29.25343157,2025,2025-12-29,14.0,17,2,0,2,4,3,4,2,7,6,142.85714285714286,0.0,142.85714285714286,500.0,428.57142857142856,1.0,0.4117647058823529,0.35294117647058826,0.8571428571428571
10.64898/2025.12.22.25342398,2025,2025-12-29,10.0,10,0,0,0,1,1,1,4,2,5,0.0,0.0,0.0,200.0,500.0,0.0,0.2,0.5,2.5
10.64898/2025.12.22.25342766,2025,2025-12-29,14.0,14,1,0,1,3,3,5,1,6,6,71.42857142857143,0.0,71.42857142857143,428.57142857142856,428.57142857142856,1.0,0.42857142857142855,0.42857142857142855,1.0
10.64898/2025.12.25.25342996,2025,2025-12-29,15.0,15,2,1,3,2,2,3,3,4,6,133.33333333333334,66.66666666666667,200.0,266.6666666666667,400.0,0.6666666666666666,0.26666666666666666,0.4,1.5
10.64898/2025.12.29.25343156,2025,2025-12-29,16.0,17,0,1,1,2,2,1,3,4,4,0.0,62.5,62.5,250.0,250.0,0.0,0.23529411764705882,0.23529411764705882,1.0
10.64898/2025.12.28.25343106,2025,2025-12-29,13.0,14,0,0,0,2,2,3,3,4,6,0.0,0.0,0.0,307.69230769230774,461.53846153846155,0.0,0.2857142857142857,0.42857142857142855,1.5
10.64898/2025.12.28.25342851,2025,2025-12-29,14.0,14,0,0,0,1,1,5,1,2,6,0.0,0.0,0.0,142.85714285714286,428.57142857142856,0.0,0.14285714285714285,0.42857142857142855,3.0
10.64898/2025.12.22.25342549,2025,2025-12-30,17.0,17,1,0,1,4,4,1,5,8,6,58.8235294117647,0.0,58.8235294117647,470.5882352941176,352.94117647058823,1.0,0.47058823529411764,0.35294117647058826,0.75
10.64898/2025.12.30.25343209,2025,2025-12-30,16.0,16,0,1,1,1,1,3,3,2,6,0.0,62.5,62.5,125.0,375.0,0.0,0.125,0.375,3.0
10.64898/2025.12.29.25343179,2025,2025-12-30,19.0,19,0,0,0,3,3,5,5,6,10,0.0,0.0,0.0,315.7894736842105,526.3157894736842,0.0,0.3157894736842105,0.5263157894736842,1.6666666666666667
10.64898/2025.12.30.25343206,2025,2025-12-30,14.0,14,0,1,1,2,2,2,5,4,7,0.0,71.42857142857143,71.42857142857143,285.7142857142857,500.0,0.0,0.2857142857142857,0.5,1.75
10.64898/2025.12.29.25343158,2025,2025-12-30,25.0,25,1,0,1,4,4,2,5,8,7,40.0,0.0,40.0,320.0,280.0,1.0,0.32,0.28,0.875
10.64898/2025.12.23.25342889,2025,2025-12-30,19.0,19,0,0,0,3,3,4,1,6,5,0.0,0.0,0.0,315.7894736842105,263.1578947368421,0.0,0.3157894736842105,0.2631578947368421,0.8333333333333334
10.64898/2025.12.24.25342991,2025,2025-12-30,13.0,14,0,1,1,1,0,6,2,1,8,0.0,76.92307692307693,76.92307692307693,76.92307692307693,615.3846153846155,0.0,0.07142857142857142,0.5714285714285714,8.0
10.64898/2025.12.23.25342931,2025,2025-12-30,17.0,17,1,0,1,2,2,4,2,4,6,58.8235294117647,0.0,58.8235294117647,235.2941176470588,352.94117647058823,1.0,0.23529411764705882,0.35294117647058826,1.5
10.64898/2025.12.23.25342929,2025,2025-12-30,16.0,16,0,1,1,5,4,1,0,9,1,0.0,62.5,62.5,562.5,62.5,0.0,0.5625,0.0625,0.1111111111111111
10.64898/2025.12.28.25342267,2025,2025-12-30,13.0,13,0,0,0,4,3,2,0,7,2,0.0,0.0,0.0,538.4615384615385,153.84615384615387,0.0,0.5384615384615384,0.15384615384615385,0.2857142857142857
10.64898/2025.12.30.25343224,2025,2025-12-30,12.0,12,0,1,1,1,1,2,0,2,2,0.0,83.33333333333333,83.33333333333333,166.66666666666666,166.66666666666666,0.0,0.16666666666666666,0.16666666666666666,1.0
10.64898/2025.12.23.25342933,2025,2025-12-30,14.0,15,0,1,1,3,3,2,4,6,6,0.0,71.42857142857143,71.42857142857143,428.57142857142856,428.57142857142856,0.0,0.4,0.4,1.0
10.64898/2025.12.30.25343210,2025,2025-12-30,22.0,23,1,1,2,4,4,7,3,8,10,45.45454545454545,45.45454545454545,90.9090909090909,363.6363636363636,454.5454545454545,0.5,0.34782608695652173,0.43478260869565216,1.25
10.64898/2025.12.23.25342915,2025,2025-12-30,9.0,9,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,222.2222222222222,333.3333333333333,0.0,0.2222222222222222,0.3333333333333333,1.5
10.64898/2025.12.23.25342949,2025,2025-12-30,11.0,11,0,0,0,2,2,1,5,4,6,0.0,0.0,0.0,363.6363636363636,545.4545454545454,0.0,0.36363636363636365,0.5454545454545454,1.5
10.64898/2025.12.23.25342849,2025,2025-12-30,32.0,34,0,1,1,2,3,9,6,5,15,0.0,31.25,31.25,156.25,468.75,0.0,0.14705882352941177,0.4411764705882353,3.0
10.64898/2025.12.30.25343217,2025,2025-12-30,20.0,20,1,1,2,3,3,3,2,6,5,50.0,50.0,100.0,300.0,250.0,0.5,0.3,0.25,0.8333333333333334
10.64898/2025.12.30.25343216,2025,2025-12-30,16.0,16,0,0,0,2,2,5,3,4,8,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
10.64898/2025.12.23.25342912,2025,2025-12-30,14.0,14,0,1,1,1,1,3,3,2,6,0.0,71.42857142857143,71.42857142857143,142.85714285714286,428.57142857142856,0.0,0.14285714285714285,0.42857142857142855,3.0
10.64898/2025.12.29.25343127,2025,2025-12-30,14.0,14,0,0,0,2,2,2,3,4,5,0.0,0.0,0.0,285.7142857142857,357.14285714285717,0.0,0.2857142857142857,0.35714285714285715,1.25
10.64898/2025.12.23.25342938,2025,2025-12-30,19.0,22,0,0,0,4,3,3,2,7,5,0.0,0.0,0.0,368.4210526315789,263.1578947368421,0.0,0.3181818181818182,0.22727272727272727,0.7142857142857143
10.64898/2025.12.29.25343180,2025,2025-12-30,15.0,15,0,1,1,3,3,2,1,6,3,0.0,66.66666666666667,66.66666666666667,400.0,200.0,0.0,0.4,0.2,0.5
10.64898/2025.12.23.25342940,2025,2025-12-30,24.0,25,2,0,2,4,4,4,1,8,5,83.33333333333333,0.0,83.33333333333333,333.3333333333333,208.33333333333334,1.0,0.32,0.2,0.625
10.64898/2025.12.30.25343228,2025,2025-12-30,15.0,15,0,0,0,2,2,2,3,4,5,0.0,0.0,0.0,266.6666666666667,333.3333333333333,0.0,0.26666666666666666,0.3333333333333333,1.25
10.64898/2025.12.29.25343190,2025,2025-12-30,13.0,14,0,0,0,3,3,2,1,6,3,0.0,0.0,0.0,461.53846153846155,230.76923076923077,0.0,0.42857142857142855,0.21428571428571427,0.5
10.64898/2025.12.30.25343220,2025,2025-12-30,22.0,23,0,1,1,5,4,4,2,9,6,0.0,45.45454545454545,45.45454545454545,409.0909090909091,272.7272727272727,0.0,0.391304347826087,0.2608695652173913,0.6666666666666666
10.64898/2025.12.30.25343205,2025,2025-12-30,16.0,17,0,1,1,1,1,5,3,2,8,0.0,62.5,62.5,125.0,500.0,0.0,0.11764705882352941,0.47058823529411764,4.0
10.64898/2025.12.30.25343198,2025,2025-12-30,16.0,17,0,1,1,3,3,2,2,6,4,0.0,62.5,62.5,375.0,250.0,0.0,0.35294117647058826,0.23529411764705882,0.6666666666666666
10.64898/2025.12.30.25343225,2025,2025-12-30,15.0,15,1,2,3,1,1,4,1,2,5,66.66666666666667,133.33333333333334,200.0,133.33333333333334,333.3333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,2.5
10.64898/2025.12.30.25343138,2025,2025-12-30,22.0,22,0,1,1,4,4,5,3,8,8,0.0,45.45454545454545,45.45454545454545,363.6363636363636,363.6363636363636,0.0,0.36363636363636365,0.36363636363636365,1.0
10.64898/2025.12.30.25343230,2025,2025-12-30,13.0,14,0,0,0,1,1,5,1,2,6,0.0,0.0,0.0,153.84615384615387,461.53846153846155,0.0,0.14285714285714285,0.42857142857142855,3.0
10.64898/2025.12.29.25343183,2025,2025-12-30,21.0,21,0,0,0,4,4,5,1,8,6,0.0,0.0,0.0,380.9523809523809,285.7142857142857,0.0,0.38095238095238093,0.2857142857142857,0.75
10.64898/2025.12.23.25342697,2025,2025-12-30,13.0,15,2,1,3,2,2,2,1,4,3,153.84615384615387,76.92307692307693,230.76923076923077,307.69230769230774,230.76923076923077,0.6666666666666666,0.26666666666666666,0.2,0.75
10.64898/2025.12.23.25342773,2025,2025-12-30,19.0,19,1,1,2,3,3,6,3,6,9,52.63157894736842,52.63157894736842,105.26315789473684,315.7894736842105,473.6842105263158,0.5,0.3157894736842105,0.47368421052631576,1.5
10.64898/2025.12.29.25342858,2025,2025-12-30,23.0,23,0,1,1,4,4,2,3,8,5,0.0,43.47826086956522,43.47826086956522,347.82608695652175,217.3913043478261,0.0,0.34782608695652173,0.21739130434782608,0.625
10.64898/2025.12.29.25343182,2025,2025-12-30,14.0,14,0,1,1,4,4,1,1,8,2,0.0,71.42857142857143,71.42857142857143,571.4285714285714,142.85714285714286,0.0,0.5714285714285714,0.14285714285714285,0.25
10.64898/2025.12.29.25343136,2025,2025-12-30,16.0,16,1,1,2,3,3,3,2,6,5,62.5,62.5,125.0,375.0,312.5,0.5,0.375,0.3125,0.8333333333333334
10.64898/2025.12.29.25343175,2025,2025-12-30,23.0,24,0,0,0,3,3,4,4,6,8,0.0,0.0,0.0,260.8695652173913,347.82608695652175,0.0,0.25,0.3333333333333333,1.3333333333333333
10.64898/2025.12.29.25343130,2025,2025-12-30,18.0,18,0,1,1,3,3,3,2,6,5,0.0,55.55555555555555,55.55555555555555,333.3333333333333,277.77777777777777,0.0,0.3333333333333333,0.2777777777777778,0.8333333333333334
10.64898/2025.12.29.25343142,2025,2025-12-30,10.0,10,0,0,0,1,1,2,2,2,4,0.0,0.0,0.0,200.0,400.0,0.0,0.2,0.4,2.0
10.64898/2025.12.29.25343146,2025,2025-12-30,12.0,13,0,1,1,2,2,1,4,4,5,0.0,83.33333333333333,83.33333333333333,333.3333333333333,416.6666666666667,0.0,0.3076923076923077,0.38461538461538464,1.25
