feature,family,intervention_date,target_years,n_months,n_pre_months,n_target_period_months,pre_mean,target_period_observed_mean,target_period_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_two_year_excess,first_two_year_excess_se,first_two_year_excess_ci_low,first_two_year_excess_ci_high,standardized_first_two_year_excess,standardized_first_two_year_excess_se,standardized_first_two_year_excess_ci_low,standardized_first_two_year_excess_ci_high,first_two_year_excess_p,r_squared,model,hac_lags,first_two_year_excess_q
summary_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023-2024,119,95,24,0.3252463376189583,0.38516186532834784,0.36230870710149954,0.07815773349268611,0.0006053930100451048,0.007264716120541258,0.022853158226845898,0.02200697109932773,-0.02028050512783645,0.06598682158152824,0.2923979138799421,0.28157125489555185,-0.2594817457153395,0.8442775734752237,0.2990601981810167,0.126223031541859,pretrend_plus_first_two_year_indicator_wls_hac,6,0.3738252477262709
causal_marker_consequently_per_1k_words,causal_markers,2022-11-30,2023-2024,119,95,24,0.05244899795208002,0.06675120961008853,0.057220714510409616,0.032065590089267924,7.463689011711113e-05,0.0008956426814053335,0.009530495099678595,0.010044475975528523,-0.01015667781235731,0.0292176680117145,0.2972187654475247,0.3132478132342346,-0.31674694849157514,0.9111844793866245,0.3427073364384014,0.03751516418463208,pretrend_plus_first_two_year_indicator_wls_hac,6,0.4011181801770941
causal_marker_thus_per_1k_words,causal_markers,2022-11-30,2023-2024,119,95,24,0.4946175752381408,0.40066588779760953,0.4316614401958385,0.11373216032635178,-0.0010190047176972406,-0.012228056612366887,-0.03099555239823787,0.03691590848895082,-0.10335073303658147,0.041359628240105736,-0.272531114412114,0.32458636486831416,-0.9087203895540097,0.3636581607297817,0.40111818017709405,0.16206631455378306,pretrend_plus_first_two_year_indicator_wls_hac,6,0.4011181801770941
summary_marker_in_summary_per_1k_words,summary_markers,2022-11-30,2023-2024,119,95,24,0.014328931006716162,0.02232051097791414,0.018091908111077006,0.014955094032028876,5.915025982668663e-05,0.0007098031179202395,0.004228602866837187,0.003618390580596263,-0.002863442671131488,0.011320648404805862,0.2827533453003314,0.24195037308671308,-0.19146938594962618,0.7569760765502891,0.24254793669569422,0.05428783590708963,pretrend_plus_first_two_year_indicator_wls_hac,6,0.40424656115949037
phrase_intricate_interplay_per_1k_words,phrases,2022-11-30,2023-2024,119,95,24,0.0013759450784994675,0.0063453456571639704,0.0018520436488372383,0.007149003176964585,1.0669099163205807e-05,0.00012802918995846968,0.004493302008326851,0.002743375211875373,-0.0008837134069488804,0.009870317423602582,0.6285214731481872,0.3837423405706459,-0.12361351437027879,1.3806564606666532,0.10144805094281134,0.05686147712912759,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5103450014119897
marker_phrases_total_per_1k_words,phrases,2022-11-30,2023-2024,119,95,24,0.00235784741302546,0.006909258399561859,0.002805859160418975,0.009077626300082638,1.0948469221189529e-05,0.00013138163065427435,0.004103399239142982,0.002821211012755751,-0.0014261743458582896,0.009632972824144253,0.4520343869085718,0.3107873049070183,-0.15710873070918402,1.0611775045263274,0.14581285754628276,0.03988078657242289,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5103450014119897
causal_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023-2024,119,95,24,0.7955903404756672,0.7562101008340645,0.7296770162926368,0.14699921409709316,-0.0010362516083315479,-0.012435019299978575,0.026533084541415876,0.0405153363774421,-0.05287697475837063,0.10594314384120238,0.18049813874440676,0.27561600669974784,-0.359709234387099,0.7207055118759125,0.5125386442339814,0.04093092417363009,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5125386442339814
summary_marker_taken_together_per_1k_words,summary_markers,2022-11-30,2023-2024,119,95,24,0.023972327147203522,0.017494439214489937,0.01300242440228177,0.022448563425150784,-0.00017758791421071065,-0.0021310549705285276,0.004492014812207567,0.0056123437238349665,-0.006508178886508968,0.015492208510924102,0.20010255120266765,0.2500090369946365,-0.28991516130681994,0.6901202637121553,0.42348992792895923,0.054417624868480785,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5293624099111991
contrast_marker_however_per_1k_words,contrast_markers,2022-11-30,2023-2024,119,95,24,1.138726923152217,1.4539619244949495,1.336885242818783,0.19922869000739146,0.0034062717104994342,0.04087526052599321,0.11707668167616131,0.07436479404060153,-0.02867831464341769,0.2628316779957403,0.5876497088437299,0.3732634794609279,-0.14394671089968877,1.3192461285871486,0.11540510168023285,0.4745544102071435,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5770255084011643
contrast_marker_alternatively_per_1k_words,contrast_markers,2022-11-30,2023-2024,119,95,24,0.00910184684936269,0.011135226382859518,0.008841441243440998,0.012065324192487665,-9.316929013202989e-06,-0.00011180314815843586,0.002293785139418437,0.003189830687161577,-0.0039582830074182535,0.008545853286255128,0.19011384218309157,0.26438002297092755,-0.3280710028399264,0.7082986872061097,0.4720835773468492,0.0047968744010125075,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6197781084309866
contrast_marker_conversely_per_1k_words,contrast_markers,2022-11-30,2023-2024,119,95,24,0.018224566124733763,0.027959963865039083,0.024048861809008403,0.022142736395402023,0.00010696501627156797,0.0012835801952588157,0.003911102056030766,0.005534136074701149,-0.006935804650383486,0.014758008762445016,0.17663137862413936,0.24993008885073129,-0.31323159552329394,0.6664943527715727,0.47973854290438417,0.059325706269797274,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6197781084309866
contrast_marker_nevertheless_per_1k_words,contrast_markers,2022-11-30,2023-2024,119,95,24,0.04358805196713173,0.04088083163533203,0.046045558774127825,0.030515031626501724,2.8903952089968917e-05,0.000346847425079627,-0.005164727138796446,0.010372931523468496,-0.025495672924794696,0.015166218647201806,-0.16925190188270947,0.33992858504723955,-0.835511928575299,0.4970081248098801,0.6185515011598841,0.003544337357086147,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6197781084309866
contrast_marker_nonetheless_per_1k_words,contrast_markers,2022-11-30,2023-2024,119,95,24,0.01852012112269764,0.015681336681537962,0.0180932287118395,0.02394284106419367,-7.376469713970222e-06,-8.851763656764267e-05,-0.002411892030301853,0.004861069926948867,-0.011939589087121632,0.007115805026517924,-0.10073541497582836,0.20302811658465036,-0.49867052348174307,0.2971996935300863,0.6197781084309866,0.003470328455198901,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6197781084309866
summary_marker_overall_per_1k_words,summary_markers,2022-11-30,2023-2024,119,95,24,0.2095740122779818,0.2468781653256806,0.2558123111487675,0.07733107484319364,0.0007496785256476676,0.008996142307772011,-0.008934145823088258,0.019647904337017994,-0.04744403832364352,0.02957574667746701,-0.11553112175414958,0.25407514866253433,-0.6135184131327168,0.38245616962441775,0.6493161556371199,0.10492296025569325,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6493161556371199
sequential_marker_further_per_1k_words,sequential_markers,2022-11-30,2023-2024,119,95,24,0.16946518251728426,0.21158257428133562,0.20652276244694753,0.07262059181755538,0.0005935513382840766,0.00712261605940892,0.005059811834387223,0.01854569622098239,-0.03128975275873826,0.041409376427512704,0.06967461580455006,0.2553779273456586,-0.4308661217929408,0.5702153534020409,0.7849843312365499,0.09716388411709931,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7849843312365499
list_of_three_per_1k_words,syntax,2022-11-30,2023-2024,119,95,24,3.296272940167902,3.7454816623977116,3.715288238222933,0.42312140343811894,0.007005492683250279,0.08406591219900335,0.030193424174752403,0.12963446748001428,-0.2238901320860756,0.2842769804355804,0.07135877298905811,0.30637653029758205,-0.5291392263942027,0.671856772372319,0.8158297335259836,0.313025076032569,pretrend_plus_first_two_year_indicator_wls_hac,6,0.8158297335259836
phrase_deep_dive_per_1k_words,phrases,2022-11-30,2023-2024,119,95,24,0.000508937031260641,0.0005639127423978887,0.0009999159385651248,0.003641605343158157,8.295433416985088e-06,9.954520100382105e-05,-0.00043600319616723547,0.0008519183410821738,-0.002105763144688296,0.001233756752353825,-0.11972829427724717,0.2339403259836371,-0.5782513332051759,0.33879474465068143,0.6087980650454109,0.0033137823347073603,pretrend_plus_first_two_year_indicator_wls_hac,6,1.0
phrase_intricate_web_per_1k_words,phrases,2022-11-30,2023-2024,119,95,24,0.0004729653032653515,0.0,-4.610042698338878e-05,0.004609895543157583,-8.016063359001367e-06,-9.61927603080164e-05,4.610042698336718e-05,0.00021601752317466016,-0.00037729391843896676,0.0004694947724057011,0.010000319215864561,0.04685952667523943,-0.08184435306760474,0.10184499149933385,0.8310067214533228,0.00493397219589653,pretrend_plus_first_two_year_indicator_wls_hac,6,1.0
phrase_comprehensive_chapter_per_1k_words,phrases,2022-11-30,2023-2024,119,95,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_two_year_indicator_wls_hac,6,1.0
phrase_essential_insight_per_1k_words,phrases,2022-11-30,2023-2024,119,95,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_two_year_indicator_wls_hac,6,1.0
phrase_meticulously_delve_per_1k_words,phrases,2022-11-30,2023-2024,119,95,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_two_year_indicator_wls_hac,6,1.0
