feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
sequential_marker_moreover_per_1k_words,sequential_markers,2022-11-30,136,95,41,0.2542756314276391,0.2748690044388915,0.3414450085771223,0.0029276000735632838,0.03513120088275941,0.010036311637086924,0.07883055867522543,-0.1444715833663549,0.16454420664052877,0.898691098077137,-0.008977130648958503,-0.10772556778750203,0.002315617405981739,0.02778740887178087,-0.16218888917619254,-0.05326224639881154,-0.31549902643596567,0.08138179845585447,-0.47500735140944045,-0.15599070146249094,0.0001058495997354033,-0.006049530575395219,-0.07259436690474264,0.054536723999846215,monthly_segmented_wls_hac,6,0.0002646239993385083,0.898691098077137
gunning_fog,readability,2022-11-30,134,95,39,19.743089606401398,20.281925710288427,0.6982683911306572,-0.0005879688367872356,-0.007055626041446827,0.13212539103091592,0.18758235033211418,-0.23553601562002785,0.4997867976818597,0.4812089854873769,0.022305231246056545,0.26766277495267854,0.0069910542953381255,0.0838926515440575,0.10323317792632583,0.4320923719790313,0.383323630787971,0.12014384813870209,0.1478416884361149,0.6188055731398271,0.001420076825839564,0.02171726240926931,0.2606071489112317,0.14891305377580588,monthly_segmented_wls_hac,6,0.0016567562968128246,0.5614104830686064
contrast_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,136,95,41,1.463483950330974,1.7384985289933188,0.692736502268624,0.008023156877595562,0.09627788253114675,0.31367206324468977,0.19116658221970786,-0.061014437905937635,0.6883585643953172,0.10083249156433419,-0.02782057867898867,-0.33384694414786403,0.007864683646537857,0.09437620375845429,-0.5188243035144344,-0.14886958478129364,-0.48192486328431905,0.13623679920053905,-0.7489489897173756,-0.21490073685126257,0.0004040780784597756,-0.019797421801393107,-0.2375690616167173,0.13870339161741752,monthly_segmented_wls_hac,6,0.0020203903922988782,0.16805415260722364
word_across_per_1k_words,marker_words,2022-11-30,136,95,41,0.44707781879404374,2.226092744429128,0.5381963966558325,0.006055648706169359,0.07266778447403231,-0.03279805381487183,0.40217357196742964,-0.8210582548710339,0.7554621472412903,0.9350029830673019,0.0666680413062116,0.8000164956745391,0.02171255861835056,0.26055070342020675,0.289337116970934,1.3106958743781445,1.4864768709816096,0.4841182606185758,0.5376050801692012,2.4353486617940185,0.0021371287907144664,0.07272369001238095,0.8726842801485715,0.6170323049440413,monthly_segmented_wls_hac,6,0.008548515162857866,0.9350029830673018
adjective_potential_per_1k_words,adjectives,2022-11-30,136,95,41,0.4174015496847162,0.9066608885392279,0.4273785658234564,0.00014490426943638939,0.0017388512332366726,0.8832233785809896,0.1365844457777002,0.6155178648566972,1.150928892305282,1.0029853610498734e-10,-0.019229406192768174,-0.2307528743132181,0.006161622323904718,0.07393946788685662,-0.3756742313714571,-0.0858315172549791,-0.5399261749793475,0.17300696338009589,-0.8790198232043355,-0.2008325267543595,0.0018033908940381306,-0.019084501923331783,-0.2290140230799814,0.24576190627210548,monthly_segmented_wls_hac,6,0.010820345364228785,6.01791216629924e-10
word_finding_per_1k_words,marker_words,2022-11-30,136,95,41,0.17839256946164866,0.8903216769062989,0.38447617938294626,0.002405651926297962,0.028867823115575543,0.21302318802003165,0.13450852861645615,-0.05061352806822242,0.47665990410828574,0.11325856670722942,0.01596769468744554,0.19161233624934648,0.005819054134043116,0.0698286496085174,0.054748183016652394,0.32847648948204056,0.4983724519861518,0.1816202234442374,0.14239681403544657,0.8543480899368571,0.00606888611794704,0.0183733466137435,0.220480159364922,0.35591065190631377,monthly_segmented_wls_hac,6,0.01820665835384112,0.2876677946538776
contrast_marker_however_per_1k_words,contrast_markers,2022-11-30,136,95,41,1.3812492721713607,1.6671517761587107,0.6513137175634761,0.006988163035987942,0.08385795643185531,0.31317003621039174,0.19120677071328399,-0.06159523438764486,0.6879353068084284,0.10145077661634597,-0.023926791365244907,-0.2871214963829389,0.008262014819402629,0.09914417783283155,-0.48144408493528873,-0.09279890783058907,-0.4408344068923382,0.1522218481805108,-0.7391892293261394,-0.1424795844585371,0.003779529178126483,-0.016938628329256966,-0.2032635399510836,0.12780866153897164,monthly_segmented_wls_hac,6,0.018897645890632416,0.2536269415408649
sequential_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,136,95,41,0.9261813647605378,1.4840330582286854,0.6181759372980671,0.005487195248406301,0.0658463429808756,0.840775744834092,0.3169470864722143,0.21955945534855192,1.461992034319632,0.007984318769841467,-0.031240634678930082,-0.374887616147161,0.01200009514897853,0.14400114178774237,-0.6571298540511359,-0.09264537824318599,-0.606441618846773,0.2329452395334972,-1.0630142883324272,-0.1498689493611185,0.009231345915691814,-0.02575343943052378,-0.3090412731662854,0.21198954509353962,monthly_segmented_wls_hac,6,0.023078364789229536,0.019960796924603667
em_dash_per_1k_words,punctuation,2022-11-30,136,95,41,0.5802572910472911,0.8028882309011789,0.5623790420048309,0.002128590948198107,0.025543091378377285,-0.3626574788023154,0.20314848954540704,-0.7608285183113133,0.03551356070668238,0.0742314399163862,0.020978296865655804,0.25173956238786965,0.009769341168253703,0.11723209401904444,0.02196465811054256,0.4815144666651967,0.4476332572608692,0.20845743753380733,0.0390566796946069,0.8562098348271314,0.03176459657691498,0.02310688781385391,0.27728265376624694,0.09137387450761114,monthly_segmented_wls_hac,6,0.04764689486537247,0.2226943197491586
clause_depth,syntax,2022-11-30,136,95,41,11.696140350877192,11.268292682926829,0.708657425363154,-0.00218458379996377,-0.02621500559956524,0.1801936243055333,0.26265663495203767,-0.3346133802004605,0.6950006288115271,0.49268628487204946,-0.021880456850354335,-0.262565482204252,0.008227282044107534,0.09872738452929042,-0.45607115588166125,-0.06905980852684283,-0.37051115645856586,0.13931609406152376,-0.6435707008191525,-0.09745161209797934,0.007825672284491578,-0.024065040650318104,-0.28878048780381727,0.13091048624960666,monthly_segmented_wls_hac,6,0.054004397771087384,0.7042070833105796
