feature,family,intervention_date,target_year,n_months,n_pre_months,n_target_year_months,pre_mean,target_year_observed_mean,target_year_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_post_year_excess,first_post_year_excess_se,first_post_year_excess_ci_low,first_post_year_excess_ci_high,standardized_first_post_year_excess,standardized_first_post_year_excess_se,standardized_first_post_year_excess_ci_low,standardized_first_post_year_excess_ci_high,first_post_year_excess_p,r_squared,model,hac_lags,first_post_year_excess_q
sequential_marker_subsequently_per_1k_words,sequential_markers,2022-11-30,2023,107,95,12,0.043959017186087836,0.062325533197963,0.044820155585877416,0.020585493049507596,2.444745502137364e-05,0.00029336946025648367,0.017505377612085576,0.007824422104826043,0.002169510286626531,0.03284124493754462,0.8503744637053667,0.38009398589620874,0.10539025134879758,1.5953586760619356,0.025268425154752906,0.0009481694712762945,strict_pretrend_counterfactual_wls_hac,6,0.042114041924588175
adjective_potential_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.4156530255250502,0.5557983406187796,0.4624793411496201,0.08612639084007002,0.00100248084014921,0.012029770081790521,0.09331899946915963,0.044305167695479035,0.00648087078602072,0.18015712815229853,1.08351224936902,0.5144203450687985,0.07524837303417475,2.091776125703865,0.035180212217203424,0.08506133702097807,strict_pretrend_counterfactual_wls_hac,6,0.04221625466064411
summary_marker_ultimately_per_1k_words,summary_markers,2022-11-30,2023,107,95,12,0.01788375404053325,0.0340144010587045,0.02285140281257043,0.013059201491425228,7.109041634257993e-05,0.0008530849961109592,0.011162998246134065,0.005056764663057398,0.0012517395065415656,0.021074256985726562,0.8547994495271227,0.3872185191703879,0.09585115195316248,1.6137477471010828,0.0272765215163422,0.01978049608592114,strict_pretrend_counterfactual_wls_hac,6,0.045460869193903665
adjective_intricate_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.008494646581438652,0.040379240914014465,0.01371170215987707,0.009623107966639125,9.585517900297235e-05,0.0011502621480356683,0.026667538754137396,0.01343558974800251,0.0003337828480524767,0.05300129466022231,2.7711981250326807,1.3961798822771492,0.034685555769468364,5.507710694295892,0.047161921077507316,0.05541245554396257,strict_pretrend_counterfactual_wls_hac,6,0.04716192107750731
word_particularly_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.1886629042550755,0.2607464561313769,0.2103254121209567,0.0483229764897956,0.00046546040465253696,0.0055855248558304435,0.05042104401042024,0.02166016981302279,0.007967111176895567,0.09287497684394491,1.0434175970320805,0.44823749252277095,0.1648721116874493,1.9219630823767115,0.019921498038103596,0.061232196696337726,strict_pretrend_counterfactual_wls_hac,6,0.04781159529144863
word_meticulously_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.0004680661814949105,0.004372217822210103,0.0010476033501097691,0.0017415631826370724,1.1522745126965784e-05,0.0001382729415235894,0.0033246144721003337,0.0015735347438896661,0.0002404863740765881,0.006408742570124079,1.908982978766356,0.9035186087862872,0.13808650554523322,3.6798794519874787,0.03461515449431463,0.022752332142503495,strict_pretrend_counterfactual_wls_hac,6,0.06923030898862927
certainty_ratio,other,2022-11-30,2023,107,95,12,0.0025521870022556493,0.0030829572261012062,0.0028712173465391885,0.00026040780408919837,5.072679267348927e-06,6.087215120818712e-05,0.00021173987956201799,0.00012144475783046761,-2.6291845785698513e-05,0.00044977160490973446,0.8131088094790354,0.46636374149857934,-0.10096412385818006,1.7271817428162508,0.08124495729593403,0.23001428666795376,strict_pretrend_counterfactual_wls_hac,6,0.08124495729593403
emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,2023,107,95,12,0.1886629042550755,0.2607464561313769,0.2103254121209567,0.0483229764897956,0.00046546040465253696,0.0055855248558304435,0.05042104401042024,0.02166016981302279,0.007967111176895567,0.09287497684394491,1.0434175970320805,0.44823749252277095,0.1648721116874493,1.9219630823767115,0.019921498038103596,0.061232196696337726,strict_pretrend_counterfactual_wls_hac,6,0.09960749019051798
coordination_count,syntax,2022-11-30,2023,107,95,12,5.052000584028209,5.345342886386899,5.438355522868376,0.24247716077309306,0.0073498085266595035,0.08819770231991404,-0.09301263648147735,0.040313281459701936,-0.17202666814249315,-0.013998604820461558,-0.3835933915793305,0.16625599430136256,-0.7094551404100011,-0.057731642748659814,0.021041138923568115,0.6283520021553082,strict_pretrend_counterfactual_wls_hac,6,0.10520569461784057
causal_marker_consequently_per_1k_words,causal_markers,2022-11-30,2023,107,95,12,0.0594979253035242,0.06967093414739325,0.060922275092134,0.030245652861412235,3.409955798732746e-05,0.0004091946958479295,0.008748659055259256,0.005664615146286369,-0.0023539866314620274,0.01985130474198054,0.28925343735664244,0.1872869192886014,-0.07782892444901633,0.6563357991623011,0.12248174024181273,0.0009520992806456574,strict_pretrend_counterfactual_wls_hac,6,0.12248174024181273
