feature,family,intervention_date,target_year,n_months,n_pre_months,n_target_year_months,pre_mean,target_year_observed_mean,target_year_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_post_year_excess,first_post_year_excess_se,first_post_year_excess_ci_low,first_post_year_excess_ci_high,standardized_first_post_year_excess,standardized_first_post_year_excess_se,standardized_first_post_year_excess_ci_low,standardized_first_post_year_excess_ci_high,first_post_year_excess_p,r_squared,model,hac_lags,first_post_year_excess_q
dependency_length_std,syntax,2022-11-30,2023,54,42,12,0.014336405511291435,0.0128276183907503,0.014342213009866944,0.005482841757742518,6.596040267665019e-06,7.915248321198023e-05,-0.0015145946191167659,0.0019443568767937081,-0.005325534097632433,0.002296344859398902,-0.2762426285562505,0.35462575115322487,-0.9713091008165712,0.4188238437040702,0.4359977073290754,0.017823249011293174,pretrend_plus_first_post_year_indicator_wls_hac,6,0.48444189703230595
word_additionally_per_1k_words,marker_words,2022-11-30,2023,54,42,12,0.0012569035427083238,0.0,0.003033221797195901,0.008145665943202854,6.21289645155051e-05,0.0007455475741860612,-0.0030332217971959104,0.0030528629128386605,-0.009016833106359685,0.002950389511967864,-0.37237247615426466,0.3747837112552007,-1.106948550214458,0.36220359790592865,0.3204340435505121,0.011625194612281953,pretrend_plus_first_post_year_indicator_wls_hac,6,0.5091684120474271
word_interplay_per_1k_words,marker_words,2022-11-30,2023,54,42,12,0.038975478993189115,0.06897541585761881,0.05242728575626855,0.05485727629619628,0.00047083331300683425,0.0056499997560820105,0.016548130101349846,0.017984987297550045,-0.018702445001848242,0.051798705204547935,0.3016578878615829,0.3278505334541572,-0.3409291577085653,0.9442449334317311,0.35751634136264593,0.07534665894598624,pretrend_plus_first_post_year_indicator_wls_hac,6,0.5091684120474271
word_notably_per_1k_words,marker_words,2022-11-30,2023,54,42,12,0.0033151662224343926,0.0,0.005300128733299197,0.021484732659717613,5.66454269561674e-05,0.0006797451234740088,-0.005300128733299222,0.006061138915176245,-0.017179961007044664,0.006579703540446219,-0.24669279423879434,0.2821137693996287,-0.7996357822620666,0.3062501937844778,0.38187630903557035,0.007011787947602266,pretrend_plus_first_post_year_indicator_wls_hac,6,0.5091684120474271
avg_syllables_per_word,readability,2022-11-30,2023,54,42,12,2.1796074497312103,2.1884909498454146,2.180588942672478,0.043181648775744826,0.0004719414995671325,0.00566329799480559,0.007902007172918252,0.006447497101020334,-0.004735087145081604,0.02053910149091811,0.18299456822400947,0.1493110449418944,-0.10965507986210352,0.4756442163101225,0.2203518816230077,0.29742140437599585,pretrend_plus_first_post_year_indicator_wls_hac,6,0.5141543904536846
smog_index,readability,2022-11-30,2023,54,42,12,15.5432903129098,16.113625342697304,16.235061847450805,0.3854386992102417,0.03162367095974593,0.37948405151695114,-0.12143650475364565,0.12865769459562398,-0.37360558616106865,0.13073257665377735,-0.31506048822411264,0.33379547735928367,-0.9692996238483086,0.33917864740008336,0.3452346280084851,0.7797130332825382,pretrend_plus_first_post_year_indicator_wls_hac,6,0.6041605990148489
coordination_per_sentence_std,syntax,2022-11-30,2023,54,42,12,0.010664724357822817,0.00897232129598,0.009554762676439775,0.004938245715014531,-1.6722863936967376e-05,-0.0002006743672436085,-0.0005824413804598605,0.0020043036717870577,-0.004510876577162493,0.003345993816242772,-0.11794499789448946,0.40587362141439326,-0.9134572958667001,0.6775673000777213,0.771360796447319,0.017683746201888173,pretrend_plus_first_post_year_indicator_wls_hac,6,0.771360796447319
causal_marker_consequently_per_1k_words,causal_markers,2022-11-30,2023,54,42,12,0.00814000814000814,0.0,-0.006095195329035624,0.05275328203832203,-0.0003112127119139673,-0.0037345525429676074,0.006095195329035613,0.005363603529165665,-0.004417467588129089,0.016607858246200317,0.11554153776835775,0.10167336176864475,-0.08373825129818595,0.31482132683490144,0.2557894860550167,0.015535606655148082,pretrend_plus_first_post_year_indicator_wls_hac,6,0.801085108876277
causal_marker_thereby_per_1k_words,causal_markers,2022-11-30,2023,54,42,12,0.0014925729569661358,0.0,0.0036019508841701364,0.0096729783075534,7.377814536216238e-05,0.0008853377443459485,-0.003601950884170147,0.0036252747089959027,-0.010707489313802117,0.0035035875454618227,-0.37237247615426455,0.3747837112551996,-1.1069485502144558,0.36220359790592666,0.3204340435505108,0.011625194612282286,pretrend_plus_first_post_year_indicator_wls_hac,6,0.801085108876277
sequential_marker_additionally_per_1k_words,sequential_markers,2022-11-30,2023,54,42,12,0.0012569035427083238,0.0,0.003033221797195901,0.008145665943202854,6.21289645155051e-05,0.0007455475741860612,-0.0030332217971959104,0.0030528629128386605,-0.009016833106359685,0.002950389511967864,-0.37237247615426466,0.3747837112552007,-1.106948550214458,0.36220359790592865,0.3204340435505121,0.011625194612281953,pretrend_plus_first_post_year_indicator_wls_hac,6,0.8192054536501298
sequential_marker_subsequently_per_1k_words,sequential_markers,2022-11-30,2023,54,42,12,0.0009454977289144547,0.0,-0.001360557661543832,0.006127525612028109,-0.00010862661236728358,-0.001303519348407403,0.0013605576615438222,0.0013900359064158766,-0.0013639127150312958,0.00408502803811894,0.22204030593900698,0.22685109690725516,-0.22258784399921316,0.6666684558772271,0.3276821814600519,0.02984626267895396,pretrend_plus_first_post_year_indicator_wls_hac,6,0.8192054536501298
sequential_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023,54,42,12,0.025811741460300356,0.024688793979780316,0.031485902774828115,0.03943368147084153,-7.66292756561207e-06,-9.195513078734483e-05,-0.00679710879504807,0.013890182831249953,-0.03402186714429798,0.020427649554201836,-0.17236810111361428,0.35224159432136154,-0.8627616259834829,0.5180254237562543,0.6245965869235719,0.005236657005830425,pretrend_plus_first_post_year_indicator_wls_hac,6,0.8201313947403901
emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023,54,42,12,0.007872403164972125,0.0,0.003831418057014861,0.027020703676379064,-0.00021959617124019473,-0.0026351540548823368,-0.0038314180570149245,0.008272003765591923,-0.02004454543757509,0.012381709323545244,-0.1417956431817233,0.306135764066838,-0.7418217407527257,0.4582304543892791,0.6432360999610885,0.030588540512568874,pretrend_plus_first_post_year_indicator_wls_hac,6,0.8201313947403901
summary_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023,54,42,12,0.05546461006839439,0.07367306372199499,0.06341482940501512,0.11751411965177241,0.001028894969151211,0.012346739629814531,0.010258234316979444,0.02220316117731953,-0.033259961590566836,0.05377643022452572,0.08729363201100851,0.1889403694050875,-0.28302949202296296,0.4576167560449799,0.6440692457660515,0.0849312574834592,pretrend_plus_first_post_year_indicator_wls_hac,6,0.8201313947403901
causal_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023,54,42,12,0.009632581096974277,0.0,-0.0024932444448654864,0.05340022005427875,-0.0002374345665518049,-0.0028492147986216585,0.0024932444448654664,0.0055990592603253,-0.008480911705372123,0.013467400595103055,0.046689778475279754,0.10485086493340526,-0.15881791679419455,0.25219747374475404,0.6561051157923121,0.011204876055590951,pretrend_plus_first_post_year_indicator_wls_hac,6,0.8201313947403901
flesch_reading_ease,readability,2022-11-30,2023,54,42,12,6.770782058974817,2.149262328991073,2.48494735636144,5.45736783308683,-0.25084429875284386,-3.0101315850341264,-0.3356850273704251,1.4769778085989764,-3.230561532224419,2.5591914774835685,-0.06151042730439389,0.27063922641321375,-0.5919633110742929,0.46894245646550503,0.8202073341764176,0.6782232935817687,pretrend_plus_first_post_year_indicator_wls_hac,6,0.8809051194662691
flesch_kincaid_grade,readability,2022-11-30,2023,54,42,12,15.985544680512579,16.805466129591878,16.846750871129917,0.7727324121293344,0.04525079969543039,0.5430095963451647,-0.041284741538178515,0.22235060937752585,-0.47709193591812915,0.3945224528417721,-0.05342695723661268,0.28774593363415224,-0.6174089871595511,0.5105550726863257,0.8527003676278037,0.7274793999637885,pretrend_plus_first_post_year_indicator_wls_hac,6,0.8809051194662691
gunning_fog,readability,2022-11-30,2023,54,42,12,19.435920268868728,20.264924887906854,20.297644545999223,0.7332656373806352,0.044564250610721036,0.5347710073286525,-0.03271965809253574,0.21839033539422614,-0.46076471546521897,0.3953253992801475,-0.0446218347411132,0.2978324965211217,-0.6283735279225118,0.5391298584402854,0.8809051194662691,0.7238192410864981,pretrend_plus_first_post_year_indicator_wls_hac,6,0.8809051194662691
word_particularly_per_1k_words,marker_words,2022-11-30,2023,54,42,12,0.004557236942537731,0.0,-0.001468710676284334,0.017305422883518547,-0.0002762415981963621,-0.0033148991783563454,0.0014687106762842975,0.0043399595197054445,-0.007037609982338374,0.009975031334906969,0.08486996741831011,0.2507861003407645,-0.4066707892495883,0.5764107240862085,0.7350499032499802,0.04283162257441275,pretrend_plus_first_post_year_indicator_wls_hac,6,0.8820598838999762
emphasis_marker_notably_per_1k_words,emphasis_markers,2022-11-30,2023,54,42,12,0.0033151662224343926,0.0,0.005300128733299197,0.021484732659717613,5.66454269561674e-05,0.0006797451234740088,-0.005300128733299222,0.006061138915176245,-0.017179961007044664,0.006579703540446219,-0.24669279423879434,0.2821137693996287,-0.7996357822620666,0.3062501937844778,0.38187630903557035,0.007011787947602266,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
verb_exhibit_per_1k_words,verbs,2022-11-30,2023,54,42,12,0.04290996529946354,0.028301579811587003,0.0365798445968911,0.07130292552544448,-9.850217770623353e-05,-0.0011820261324748025,-0.008278264785304416,0.015189092424961472,-0.0380488859382289,0.021492356367620067,-0.11609993172510591,0.21302200874690952,-0.5336230688690485,0.3014232054188367,0.5857440353149848,0.00848640121866473,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
summary_marker_overall_per_1k_words,summary_markers,2022-11-30,2023,54,42,12,0.05546461006839439,0.07367306372199499,0.06341482940501512,0.11751411965177241,0.001028894969151211,0.012346739629814531,0.010258234316979444,0.02220316117731953,-0.033259961590566836,0.05377643022452572,0.08729363201100851,0.1889403694050875,-0.28302949202296296,0.4576167560449799,0.6440692457660515,0.0849312574834592,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
sequential_marker_further_per_1k_words,sequential_markers,2022-11-30,2023,54,42,12,0.02360934018867758,0.024688793979780316,0.029813238639176048,0.039497879596695984,3.8834720286166447e-05,0.00046601664343399736,-0.005124444659395983,0.014825465163337579,-0.034182356379537635,0.023933467060745672,-0.12973974075875822,0.3753483810958231,-0.8654225677065713,0.605943086189055,0.7296046177209462,0.0018457577504642497,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,2023,54,42,12,0.004557236942537731,0.0,-0.001468710676284334,0.017305422883518547,-0.0002762415981963621,-0.0033148991783563454,0.0014687106762842975,0.0043399595197054445,-0.007037609982338374,0.009975031334906969,0.08486996741831011,0.2507861003407645,-0.4066707892495883,0.5764107240862085,0.7350499032499802,0.04283162257441275,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
verb_foster_per_1k_words,verbs,2022-11-30,2023,54,42,12,0.005367057626646845,0.010687629508922283,0.008091447978498825,0.021135861870892978,7.816395153717916e-05,0.00093796741844615,0.0025961815304233913,0.011614398514436058,-0.02016803955787128,0.025360402618718064,0.12283300989957237,0.5495114694343598,-0.9542094701917727,1.1998754899909176,0.8231220300208455,0.008371257200402882,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
adjective_intricate_per_1k_words,adjectives,2022-11-30,2023,54,42,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
causal_marker_accordingly_per_1k_words,causal_markers,2022-11-30,2023,54,42,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
causal_marker_hence_per_1k_words,causal_markers,2022-11-30,2023,54,42,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
causal_marker_thus_per_1k_words,causal_markers,2022-11-30,2023,54,42,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
contrast_marker_alternatively_per_1k_words,contrast_markers,2022-11-30,2023,54,42,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
contrast_marker_conversely_per_1k_words,contrast_markers,2022-11-30,2023,54,42,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
contrast_marker_however_per_1k_words,contrast_markers,2022-11-30,2023,54,42,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
contrast_marker_nevertheless_per_1k_words,contrast_markers,2022-11-30,2023,54,42,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
contrast_marker_nonetheless_per_1k_words,contrast_markers,2022-11-30,2023,54,42,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_post_year_indicator_wls_hac,6,1.0
