feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,placebo_year,slope_change_q
contrast_markers_total_per_1k_words,discourse_marker_totals,2021-01-01,83,19,64,0.0,0.0003912607987980468,0.0,-4.3260134934464374e-18,-5.1912161921357246e-17,0.00015176693588933053,0.0002394812957286551,-0.00031761640373883344,0.0006211502755174946,0.5262558046295597,8.061329682991611e-06,9.673595619589934e-05,1.0490808532741936e-05,0.00012588970239290324,-0.00015000786049419097,0.00034347977288598963,,,,,0.4422386876841783,8.061329682987285e-06,9.673595619584741e-05,0.005422585190416718,monthly_segmented_wls_hac,6,2021,0.4422386876841783
sequential_marker_subsequently_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.002090047611284585,0.001270531793787608,0.009110306324778087,0.00073157666914675,0.008778920029761,-0.00695608060722923,0.003764977294104906,-0.014335436103674846,0.00042327488921638495,0.06466374589272113,-0.0007223600000330894,-0.008668320000397073,0.0004607300626924683,0.00552876075230962,-0.019504691074923926,0.0021680510741297807,-0.9514850205224269,0.6068688093695128,-2.140947886886672,0.2379778458418182,0.11691392820778315,9.21666911366057e-06,0.00011060002936392685,0.022699300993291094,monthly_segmented_wls_hac,6,2021,0.4441501920053712
sequential_marker_additionally_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.0,0.0008248429499023385,0.0,3.230910833259944e-17,3.8770929999119333e-16,0.0026067021669069976,0.0021014508762841684,-0.0015121415506099724,0.0067255458844239675,0.21481648610750823,-5.349958865852966e-05,-0.0006419950639023559,4.3426876877343944e-05,0.0005211225225281273,-0.0016633952080574855,0.00037940508025277353,,,,,0.217969072427462,-5.349958865849735e-05,-0.0006419950639019682,0.02844669275881695,monthly_segmented_wls_hac,6,2021,0.4441501920053712
sequential_marker_further_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.02106116197202861,0.01664066241532514,0.037579773108083525,0.001339326747828959,0.01607192097394751,-0.01667780209003032,0.011032264244921928,-0.038301040010077295,0.004945435830016661,0.13060262660756977,-0.0016771137622603786,-0.02012536514712454,0.0015093064006874355,0.018111676808249225,-0.05562425169129302,0.01537352139704394,-0.535537164879676,0.48195279828215215,-1.480164649512694,0.4090903197533422,0.26649011520322274,-0.0003377870144314196,-0.004053444173177035,0.08604270580221751,monthly_segmented_wls_hac,6,2021,0.4441501920053712
verb_showcase_per_1k_words,verbs,2021-01-01,83,19,64,0.0,0.0013727529425536077,0.0,-1.6133841100650297e-17,-1.9360609320780357e-16,0.0002699457520754907,0.0007367464280492231,-0.0011740772469009866,0.0017139687510519678,0.7140647353115792,3.349409886397895e-05,0.0004019291863677474,2.9843949809588915e-05,0.000358127397715067,-0.0003000005131537839,0.0011038588858892787,,,,,0.26173157364651517,3.3494098863962815e-05,0.00040192918636755375,0.0121309041747798,monthly_segmented_wls_hac,6,2021,0.47111683256372733
flesch_reading_ease,readability,2021-01-01,83,19,64,6.551766754577317,2.8732034956081542,7.8221981209731455,0.3495790879700912,4.194949055641095,-4.698757290526278,2.5026738464850635,-9.603998029637003,0.20648344858444645,0.06045030074672294,-0.535851418352611,-6.430217020231332,0.4043937323121928,4.852724787746313,-15.941557604214104,3.081123563751442,-0.8220473223492529,0.6203786598980434,-2.0379894957494176,0.3938948510509121,0.18514677440753066,-0.18627233038251978,-2.2352679645902374,0.8624806475099387,monthly_segmented_wls_hac,6,2021,0.4842161745854964
gunning_fog,readability,2021-01-01,83,19,64,19.350512482369556,20.155896369246307,1.0145594314908954,-0.04239124611076732,-0.5086949533292078,0.7875972181914699,0.38999434341732553,0.023208305093511905,1.5519861312894279,0.04343430776454734,0.07166292369082855,0.8599550842899426,0.061622540882429765,0.7394704905891571,-0.5894070772648055,2.3093172458446904,0.8476143019302854,0.7288587219602355,-0.5809487931117762,2.2761773969723467,0.24485644119542527,0.02927167758006123,0.3512601309607348,0.8731513942513713,monthly_segmented_wls_hac,6,2021,0.4842161745854964
flesch_kincaid_grade,readability,2021-01-01,83,19,64,15.92344986174551,16.65775289215092,1.081057545659453,-0.04125515189041341,-0.49506182268496096,0.789121401356909,0.4118643663192106,-0.018132756628743696,1.5963755593425617,0.05536841016295004,0.06917533138975142,0.8301039766770171,0.06359348632622566,0.763121835914708,-0.6656148217158104,2.3258227750698444,0.7678628950049534,0.7059030659179185,-0.6157071141941668,2.151432904204073,0.27669495690599794,0.027920179499338005,0.33504215399205606,0.861293499187248,monthly_segmented_wls_hac,6,2021,0.4842161745854964
causal_marker_consequently_per_1k_words,causal_markers,2021-01-01,83,19,64,0.017993702204228523,0.0,0.0784327295283972,-0.002130085010130028,-0.02556102012156034,0.006746807949019241,0.006157573321348768,-0.005322035760824345,0.018815651658862828,0.27321329184554793,0.002130085010130029,0.02556102012156035,0.0014244262109948708,0.01709311453193845,-0.007941484361039012,0.059063524604159715,0.32589736804079705,0.21793343970962725,-0.10125217379007234,0.7530469098716664,0.1348104368469572,8.673617379884035e-19,1.0408340855860843e-17,0.04618424561288992,monthly_segmented_wls_hac,6,2021,0.5449226810762868
causal_marker_thereby_per_1k_words,causal_markers,2021-01-01,83,19,64,0.0,0.000979501003009027,0.0,3.836706614496183e-17,4.604047937395419e-16,0.0030954588232020596,0.002495472915587708,-0.0017956680913498477,0.007986585737753966,0.21481648610755566,-6.353076153200397e-05,-0.0007623691383840476,5.1569416292188e-05,0.0006188329955062559,-0.0019752818095763094,0.000450543532808214,,,,,0.21796907243051472,-6.35307615319656e-05,-0.0007623691383835873,0.028446692758816283,monthly_segmented_wls_hac,6,2021,0.5449226810762868
dale_chall,readability,2021-01-01,83,19,64,14.252276265106595,14.430402718016756,0.17582459371464076,-0.002847211293591288,-0.034166535523095454,0.11033630912100056,0.0678860154567224,-0.02272028117417535,0.24339289941617648,0.10409498661444135,0.009020561630695118,0.10824673956834141,0.011331810320418337,0.13598172384502005,-0.15827743916789788,0.3747709183045807,0.6156518680431212,0.7733942162022864,-0.9002007957133602,2.1315045317996026,0.4260094355317778,0.006173350337103829,0.07408020404524596,0.7984662033708998,monthly_segmented_wls_hac,6,2021,0.553292475209522
smog_index,readability,2021-01-01,83,19,64,15.390967920307437,16.019904515922544,0.4662636943724178,-0.009903662824443252,-0.11884395389331903,0.49942020997584957,0.24737679349345193,0.014561694728683794,0.9842787252230154,0.04350131182289042,0.02542457899669602,0.30509494796035225,0.03553002747330023,0.4263603296796028,-0.5305712982116692,1.1407611941323736,0.6543399188971903,0.9144188896231258,-1.137921104764136,2.4466009425585167,0.47425069303673306,0.015520916172252769,0.18625099406703322,0.8617098489321416,monthly_segmented_wls_hac,6,2021,0.553292475209522
verb_exhibit_per_1k_words,verbs,2021-01-01,83,19,64,0.046130365095224,0.03357811958036398,0.09293417467149258,-0.001970145719677757,-0.023641748636133084,0.009521044286751868,0.013784188611137768,-0.017495965391078158,0.036538053964581894,0.48974017173790646,0.0018997668406631114,0.02279720208795734,0.002190887315508665,0.02629064778610398,-0.028732467572806467,0.07432687174872113,0.24530483181823906,0.28289537061083514,-0.30917009457899786,0.7997797582154758,0.3858751051682726,-7.037887901464564e-05,-0.0008445465481757477,0.005617217450507583,monthly_segmented_wls_hac,6,2021,0.5685925983576863
verb_delve_per_1k_words,verbs,2021-01-01,83,19,64,0.0,0.0007607848865517576,0.0,-8.411692903923627e-18,-1.0094031484708353e-16,0.0002951023753403649,0.00046565807502397887,-0.0006175874517066336,0.0012077922023873634,0.5262558046260405,1.5674807716928128e-05,0.00018809769260313752,2.0398794365973387e-05,0.0002447855323916806,-0.0002916819508845565,0.0006678773360908315,,,,,0.4422386876115338,1.5674807716919715e-05,0.00018809769260303658,0.005422585190417384,monthly_segmented_wls_hac,6,2021,0.5685925983576863
clause_depth_std,syntax,2021-01-01,83,19,64,0.05224766889797301,0.045653411063681974,0.02646828607274645,0.001072070998475284,0.01286485198170341,0.0017012640654942481,0.00855578871919301,-0.015068081824124053,0.01847060995511255,0.8423850675029867,-0.0013701571791569127,-0.016441886149882953,0.0011882278877873248,0.014258734653447899,-0.044389006070640835,0.011505233770874928,-0.6211919466448808,0.5387101610681798,-1.6770638623385132,0.43467996904875156,0.2488653345171169,-0.00029808618068162865,-0.003577034168179544,0.15893717955752495,monthly_segmented_wls_hac,6,2021,0.5951144305225603
sentence_depth_std,syntax,2021-01-01,83,19,64,0.05224766889797301,0.045653411063681974,0.02646828607274645,0.001072070998475284,0.01286485198170341,0.0017012640654942481,0.00855578871919301,-0.015068081824124053,0.01847060995511255,0.8423850675029867,-0.0013701571791569127,-0.016441886149882953,0.0011882278877873248,0.014258734653447899,-0.044389006070640835,0.011505233770874928,-0.6211919466448808,0.5387101610681798,-1.6770638623385132,0.43467996904875156,0.2488653345171169,-0.00029808618068162865,-0.003577034168179544,0.15893717955752495,monthly_segmented_wls_hac,6,2021,0.5951144305225603
