feature,human_mean,human_std,ai_mean,ai_std,diff_ai_minus_human,ratio_ai_over_human,cohens_d
verb_align,0.0035629453681710215,0.05961939493115125,0.0,0.0,-0.0035629453681710215,0.0,-0.0845155451087796
emphasis_marker_importantly,0.0035629453681710215,0.059619394931151246,0.0,0.0,-0.0035629453681710215,0.0,-0.0845155451087796
contrast_marker_alternatively,0.0035629453681710215,0.059619394931151246,0.0,0.0,-0.0035629453681710215,0.0,-0.0845155451087796
contrast_marker_nonetheless,0.0035629453681710215,0.059619394931151246,0.0,0.0,-0.0035629453681710215,0.0,-0.0845155451087796
verb_foster,0.0035629453681710215,0.059619394931151246,0.0,0.0,-0.0035629453681710215,0.0,-0.0845155451087796
verb_enhance,0.004750593824228029,0.06880150864479029,0.00831353919239905,0.09085277859756404,0.003562945368171021,1.75,0.044213521975462626
summary_marker_ultimately,0.0023752969121140144,0.04870803362939769,0.004750593824228029,0.06880150864479029,0.0023752969121140144,2.0,0.03984892678465283
contrast_marker_conversely,0.0023752969121140144,0.048708033629397685,0.0,0.0,-0.0023752969121140144,0.0,-0.06896556599540378
summary_markers_total_per_1k_words,0.22917475683820712,1.3252508281133035,0.22760256771649295,1.142846755968867,-0.0015721891217141681,0.993139780561329,-0.001270543809998605
marker_verbs_total,0.017814726840855107,0.1492461401233572,0.019002375296912115,0.1450571333389713,0.0011876484560570076,1.0666666666666667,0.008070098260561542
summary_marker_overall,0.030878859857482184,0.21588836912522616,0.029691211401425176,0.1896793706034947,-0.0011876484560570076,0.9615384615384616,-0.005844529497215689
sequential_marker_additionally,0.0011876484560570072,0.03446227583977888,0.0,0.0,-0.0011876484560570072,0.0,-0.04873701788285794
word_additionally,0.0011876484560570072,0.03446227583977888,0.0,0.0,-0.0011876484560570072,0.0,-0.04873701788285794
sequential_marker_furthermore,0.0011876484560570072,0.03446227583977888,0.0,0.0,-0.0011876484560570072,0.0,-0.04873701788285794
adjective_intricate,0.0011876484560570072,0.03446227583977888,0.0023752969121140144,0.04870803362939769,0.0011876484560570072,2.0,0.028149489756253837
causal_marker_accordingly,0.0,0.0,0.0011876484560570072,0.03446227583977888,0.0011876484560570072,,0.04873701788285794
hedge_ratio,0.002635097434304968,0.005185337030581543,0.0032989893135749165,0.006172403304150243,0.0006638918792699483,1.251942061279057,0.1164666292987505
