dataset,dependency_role,slope_change_per_year,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high
arxiv_stat_titles,appos,0.0009320349764621299,0.0003810537535283125,0.0001851696195466374,0.0016789003333776225
arxiv_stat_titles,attr,1.996083607810618e-05,7.383986001768892e-05,-0.0001247652895565641,0.00016468696171277646
arxiv_stat_titles,aux,-0.00047393732197244546,0.0001957889231551176,-0.000857683611356476,-9.019103258841498e-05
arxiv_stat_titles,auxpass,-2.5127178726317253e-05,2.197883100147173e-05,-6.820568748920184e-05,1.7951330036567335e-05
arxiv_stat_titles,case,0.0001138938140255335,9.505766065092541e-05,-7.241920085028031e-05,0.0003002068289013473
arxiv_stat_titles,cc,0.0004955654877501986,0.00045828162757330723,-0.0004026665022934835,0.0013937974777938809
arxiv_stat_titles,ccomp,3.775338464908551e-05,6.293568898425275e-05,-8.56005657600499e-05,0.00016110733505822093
arxiv_stat_titles,compound,-0.00031408900683967816,0.0007887846759933788,-0.0018601069717867006,0.0012319289581073443
arxiv_stat_titles,conj,0.000517205117160629,0.0005700444104616338,-0.0006000819273441732,0.0016344921616654312
arxiv_stat_titles,csubj,-5.9913817086574216e-05,4.41466065908445e-05,-0.00014644116600462942,2.6613531831480992e-05
arxiv_stat_titles,csubjpass,-3.30851097219837e-06,5.6227533401682516e-06,-1.4329107518928142e-05,7.712085574531402e-06
arxiv_stat_titles,dative,-4.140052021496163e-06,6.489754816277459e-06,-1.685997146139998e-05,8.579867418407656e-06
arxiv_stat_titles,dep,2.356088724219543e-05,0.0001504455216971966,-0.00027131233528430987,0.0003184341097687008
arxiv_stat_titles,det,9.719156523275811e-05,0.0013700808129412663,-0.002588166828132124,0.00278254995859764
arxiv_stat_titles,dobj,-0.0022362984822179195,0.0015424836149487036,-0.005259566367517378,0.0007869694030815393
arxiv_stat_titles,expl,1.7879695608474307e-05,1.8989721696498255e-05,-1.9340158916662274e-05,5.509955013361089e-05
arxiv_stat_titles,intj,1.4643282983618845e-05,1.2481196342909951e-05,-9.819861848484659e-06,3.910642781572235e-05
arxiv_stat_titles,mark,-1.0155160468917529e-05,1.3458359239040603e-05,-3.653354457743711e-05,1.6223223639602053e-05
arxiv_stat_titles,meta,-7.1267772601535165e-06,1.57919448379038e-05,-3.8078989142444964e-05,2.382543462213793e-05
arxiv_stat_titles,neg,6.3891340183726215e-06,3.140917252099868e-05,-5.517284412278478e-05,6.795111215953002e-05
arxiv_stat_titles,nmod,0.00026046478071715495,0.0002573115366932716,-0.00024386583120165743,0.0007647953926359673
arxiv_stat_titles,npadvmod,0.0009918455933204178,0.000436809858154547,0.0001356982713375057,0.00184799291530333
arxiv_stat_titles,nsubj,-1.1035350340138795e-05,0.00024416468767352604,-0.0004895981381802497,0.0004675274374999722
arxiv_stat_titles,nsubjpass,-3.426348078504393e-05,2.6854839245912342e-05,-8.689896570703213e-05,1.837200413694426e-05
arxiv_stat_titles,nummod,9.545274377500745e-05,0.00011691792688702378,-0.00013370639292355915,0.0003246118804735741
arxiv_stat_titles,oprd,-4.145473612137896e-06,1.747865235228005e-05,-3.840363222260679e-05,3.0112684998330996e-05
arxiv_stat_titles,parataxis,8.931116401700088e-06,1.2081078666635617e-05,-1.4747797784905721e-05,3.2610030588305897e-05
arxiv_stat_titles,pcomp,-0.00033377055156110457,0.0001934683500670636,-0.0007129685176925492,4.542741457034009e-05
arxiv_stat_titles,pobj,-5.394775559635495e-05,0.0012480795534368582,-0.002500183680332597,0.0023922881691398872
arxiv_stat_titles,poss,0.00010923618742118238,0.00012318836011055096,-0.0001322129983954975,0.00035068537323786227
arxiv_stat_titles,preconj,-7.76747520823063e-06,1.2225667418345341e-05,-3.17297833481875e-05,1.6194832931726237e-05
arxiv_stat_titles,predet,-7.185226132975566e-06,6.9573123073557845e-06,-2.0821558255392904e-05,6.451105989441772e-06
arxiv_stat_titles,prep,-0.0005179009288612813,0.0012299474692702053,-0.0029285979686308836,0.0018927961109083211
arxiv_stat_titles,prt,4.291807265440547e-06,2.484624813882451e-05,-4.440683908665549e-05,5.2990453617536585e-05
arxiv_stat_titles,quantmod,-2.316019183422599e-05,1.5021132488679118e-05,-5.260161151203706e-05,6.28122784358508e-06
arxiv_stat_titles,relcl,-0.00025343162017700375,4.574812366688202e-05,-0.00034309794256409253,-0.00016376529778991498
arxiv_stat_titles,xcomp,-0.00015168595426855633,0.00019093536274916498,-0.0005259192652569196,0.000222547356719807
medarxiv_abstracts,ROOT,0.00046316028741151733,0.0002199042862843357,3.214788629421939e-05,0.0008941726885288153
medarxiv_abstracts,acl,-0.00020509520779672481,0.00012226828325413724,-0.0004447410429748338,3.4550627381384175e-05
medarxiv_abstracts,acomp,-3.764139884160715e-05,0.00016615596216253023,-0.00036330708468016636,0.0002880242869969521
medarxiv_abstracts,advcl,0.0007256670452434421,0.00018108526200415626,0.0003707399317152958,0.0010805941587715884
medarxiv_abstracts,advmod,2.5266978747210664e-05,0.000324436276632314,-0.0006106281234521247,0.0006611620809465461
medarxiv_abstracts,agent,4.094534425164074e-06,4.282358575070763e-05,-7.983969364622288e-05,8.802876249655101e-05
medarxiv_abstracts,amod,0.007033357363815497,0.001965020296471871,0.0031819175827306305,0.010884797144900364
medarxiv_abstracts,appos,0.0011856943648277675,0.0007455468394394588,-0.00027557744047357184,0.0026469661701291067
medarxiv_abstracts,attr,-0.00042217440586292084,8.428616585850952e-05,-0.0005873752909455994,-0.0002569735207802422
medarxiv_abstracts,aux,-0.0009439902888076976,0.000436754930898788,-0.0018000299533693222,-8.795062424607318e-05
medarxiv_abstracts,auxpass,-0.00020253440831436242,0.00022546170604548682,-0.0006444393521635166,0.00023937053553479176
medarxiv_abstracts,case,-2.2982746100476822e-05,2.2152700663785103e-05,-6.640203940149562e-05,2.0436547200541977e-05
medarxiv_abstracts,cc,0.00020990723831548264,0.000464772099930001,-0.0007010460775473192,0.0011208605541782844
medarxiv_abstracts,ccomp,8.284368444787761e-05,0.00016380896478571469,-0.00023822188653212318,0.00040390925542787843
medarxiv_abstracts,compound,0.0026127822380852513,0.001351487150966938,-3.613257780994694e-05,0.0052616970539804495
medarxiv_abstracts,conj,0.0008522088882427405,0.0006515966874612271,-0.0004249206191812646,0.0021293383956667456
medarxiv_abstracts,csubj,8.377083064889306e-05,9.905623766742403e-06,6.435580806607795e-05,0.00010318585323170817
medarxiv_abstracts,csubjpass,1.4771774042091788e-06,7.972065817278086e-06,-1.4148071597655871e-05,1.7102426406074227e-05
medarxiv_abstracts,dative,-1.4046616959212087e-05,4.306266232655593e-06,-2.248689877521705e-05,-5.606335143207125e-06
medarxiv_abstracts,dep,0.00011442666491494834,6.018631213266076e-05,-3.5385068650667427e-06,0.00023239183669496343
medarxiv_abstracts,det,-0.004759708956139071,0.0020202707392338393,-0.008719439605037396,-0.0007999783072407465
medarxiv_abstracts,dobj,0.0020384279960861244,0.0007187736860669355,0.0006296315713949308,0.003447224420777318
medarxiv_abstracts,expl,-0.0001717741448049149,2.7417958423089582e-05,-0.0002255133433141705,-0.00011803494629565933
medarxiv_abstracts,intj,-1.2235023060572844e-05,1.1958991792134711e-05,-3.5674646973156876e-05,1.1204600852011188e-05
medarxiv_abstracts,mark,0.00011950169909059255,0.0002517536687834171,-0.000373935491724905,0.00061293888990609
medarxiv_abstracts,meta,6.091672438060345e-06,2.8378600312478477e-06,5.29466776814564e-07,1.1653878099306126e-05
medarxiv_abstracts,neg,-2.1534412797793324e-05,7.88452737405813e-05,-0.00017607114932933267,0.00013300232373374604
medarxiv_abstracts,nmod,-0.000391801120561842,0.0002761776858046391,-0.0009331093847389346,0.00014950714361525066
medarxiv_abstracts,npadvmod,0.00130237782497325,0.0005763100152337345,0.00017281019511513045,0.0024319454548313696
medarxiv_abstracts,nsubj,0.0007414737501595004,0.00043777306255654704,-0.00011656145245133188,0.0015995089527703326
medarxiv_abstracts,nsubjpass,-0.00010234553718285061,0.00023941234857570516,-0.0005715937403912327,0.0003669026660255315
medarxiv_abstracts,nummod,-0.0003436698694815315,0.0008640298206122949,-0.0020371683178816297,0.0013498285789185665
medarxiv_abstracts,oprd,-2.2465247928059396e-05,1.2560308196062026e-05,-4.7083451992340965e-05,2.152956136222174e-06
medarxiv_abstracts,parataxis,4.9879559440186276e-05,4.178144724781779e-05,-3.201207716553659e-05,0.00013177119604590914
medarxiv_abstracts,pcomp,-0.0001832421283719593,0.00019733623155154223,-0.000570021142212982,0.00020353688546906345
medarxiv_abstracts,pobj,-0.004250665497610917,0.0008245701724615286,-0.005866823035635513,-0.0026345079595863205
medarxiv_abstracts,poss,-0.0003218138223475206,0.00015510125356185244,-0.0006258122793287514,-1.7815365366289813e-05
medarxiv_abstracts,preconj,-2.3672425110686592e-05,1.6176981209834966e-05,-5.537930828196312e-05,8.034458060589941e-06
medarxiv_abstracts,predet,-7.709175631246248e-06,1.6493222767357115e-05,-4.003589225526619e-05,2.46175409927737e-05
medarxiv_abstracts,prep,-0.004486034235380208,0.0008744804182162806,-0.006200015855084118,-0.0027720526156762982
medarxiv_abstracts,prt,-0.00015073546098780174,8.580572621117152e-05,-0.0003189146843616979,1.744376238609443e-05
medarxiv_abstracts,quantmod,-9.050316922866927e-05,0.0001346719021671963,-0.000354460097476374,0.00017345375901903548
medarxiv_abstracts,relcl,-0.00025387525109275166,5.484278331951721e-05,-0.0003613671063990054,-0.00014638339578649793
medarxiv_abstracts,xcomp,-0.00021015924831875457,0.00010167724250893624,-0.0004094466436362696,-1.0871853001239546e-05
medarxiv_titles,ROOT,0.0014673473313987215,0.0007134083851098725,6.906689658337157e-05,0.0028656277662140713
medarxiv_titles,acl,-0.0004950862435861565,0.00012030725506026895,-0.0007308884635042836,-0.0002592840236680294
medarxiv_titles,acomp,0.00016485837790476113,4.236249400270219e-05,8.182788965946485e-05,0.0002478888661500574
medarxiv_titles,advcl,-0.0002960817061942783,0.0002004781295579043,-0.0006890188401277707,9.685542773921413e-05
medarxiv_titles,advmod,-0.0017267674215174283,0.000998450570563564,-0.0036837305398220136,0.00023019569678715693
medarxiv_titles,agent,-0.00016922180528512536,9.330959605824433e-05,-0.0003521086135592843,1.3665002989033526e-05
medarxiv_titles,amod,0.0069896686843938256,0.006114747043696974,-0.004995235521252243,0.018974572890039895
medarxiv_titles,appos,0.0008772230356857362,0.00032056850626407084,0.0002489087634081574,0.001505537307963315
medarxiv_titles,attr,3.246107194156471e-05,7.830913925266421e-05,-0.00012102484099365715,0.00018594698487678655
medarxiv_titles,aux,8.921339462285622e-05,0.00020642569502589737,-0.0003153809676279026,0.0004938077568736151
medarxiv_titles,auxpass,-0.00016895393096480563,8.416094229316977e-05,-0.0003339093778594184,-3.998484070192877e-06
medarxiv_titles,case,8.950159945932286e-05,0.00022338111804074548,-0.00034832539190053825,0.000527328590819184
medarxiv_titles,cc,-0.00011910875084866556,0.000563368985287218,-0.0012233119620116127,0.0009850944603142816
medarxiv_titles,ccomp,1.9714854089341235e-05,5.981402742710683e-05,-9.752063966778814e-05,0.00013695034784647062
medarxiv_titles,compound,0.004331466335897248,0.001586441772561525,0.0012220404616766593,0.007440892210117837
medarxiv_titles,conj,-9.157704711502761e-05,0.0006346710348315662,-0.0013355322753848973,0.0011523781811548421
medarxiv_titles,csubj,9.699429333472008e-05,6.570829325705994e-05,-3.179396144911741e-05,0.00022578254811855757
medarxiv_titles,csubjpass,-6.515027594039397e-06,1.2075042195613127e-05,-3.0182110297441126e-05,1.7152055109362333e-05
medarxiv_titles,dative,1.1456128246699064e-05,1.30972882649376e-05,-1.4214556752578634e-05,3.712681324597676e-05
medarxiv_titles,dep,-5.731217900784245e-06,6.762425497766691e-05,-0.0001382747576570114,0.0001268123218554429
medarxiv_titles,det,-0.0020019499853575866,0.0018816297811607443,-0.005689944356432645,0.0016860443857174721
medarxiv_titles,dobj,0.00177565502407102,0.0007024141528263816,0.00039892328453131217,0.0031523867636107277
medarxiv_titles,expl,-6.481276095866961e-06,6.899123144020409e-06,-2.0003557458146963e-05,7.041005266413041e-06
medarxiv_titles,intj,-8.765339400584587e-06,1.1101400445689702e-05,-3.0524084274136404e-05,1.299340547296723e-05
medarxiv_titles,mark,-0.0001246932232231426,6.398582789162886e-05,-0.0002501054458907352,7.18999444449973e-07
medarxiv_titles,meta,7.61287380386009e-06,2.378616939861792e-05,-3.900801821743104e-05,5.423376582515121e-05
medarxiv_titles,neg,5.786623916300621e-05,4.434692641145008e-05,-2.905373660343595e-05,0.00014478621492944836
medarxiv_titles,nmod,-0.0025362762532138046,0.0011211323385306889,-0.004733695636733955,-0.00033885686969365456
medarxiv_titles,npadvmod,0.001642978370342271,0.0009999923975050381,-0.0003170067287676039,0.003602963469452146
medarxiv_titles,nsubj,-0.00028845131555220395,0.00044912533375332254,-0.0011687369697087162,0.0005918343386043082
medarxiv_titles,nsubjpass,-0.0001195078677426814,0.00010075498596533796,-0.0003169876402347438,7.7971904749381e-05
medarxiv_titles,nummod,-0.0020128991324155614,0.0013490297259578412,-0.00465699739529293,0.0006311991304618074
medarxiv_titles,oprd,8.98589136537641e-06,5.38123129980676e-06,-1.5613219822448392e-06,1.953310471299766e-05
medarxiv_titles,parataxis,2.027876483110673e-05,1.0272927866315947e-05,1.438262131274737e-07,4.041370344908599e-05
medarxiv_titles,pcomp,-2.5252717800864677e-05,0.00012629279828460166,-0.0002727866024386839,0.00022228116683695458
medarxiv_titles,pobj,-0.0037952343245459333,0.0022721640435409084,-0.008248675849886113,0.0006582072007942467
medarxiv_titles,poss,-0.00020536859480286827,0.00024687307942804974,-0.0006892398304818457,0.00027850264087610926
medarxiv_titles,preconj,-5.548118017889919e-05,2.707481224245211e-05,-0.00010854781217410533,-2.4145481836930605e-06
medarxiv_titles,prep,-0.0032169769931172237,0.0018272336641615887,-0.006798354974873938,0.0003644009886394901
medarxiv_titles,prt,-0.00032473884956479637,0.0002549670959670369,-0.0008244743576601885,0.00017499665853059585
medarxiv_titles,quantmod,4.152953172797727e-05,9.030784071134357e-05,-0.00013547383606625613,0.00021853289952221067
medarxiv_titles,relcl,3.232658184630824e-05,8.871056459604382e-05,-0.00014154612476193764,0.00020619928845455414
medarxiv_titles,xcomp,0.00011540211268487447,9.463933059951723e-05,-7.00909752901793e-05,0.00030089520065992826
