feature,family,intervention_date,target_years,n_months,n_pre_months,n_target_period_months,pre_mean,target_period_observed_mean,target_period_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_two_year_excess,first_two_year_excess_se,first_two_year_excess_ci_low,first_two_year_excess_ci_high,standardized_first_two_year_excess,standardized_first_two_year_excess_se,standardized_first_two_year_excess_ci_low,standardized_first_two_year_excess_ci_high,first_two_year_excess_p,r_squared,model,hac_lags,first_two_year_excess_q
word_insight_per_1k_words,marker_words,2022-11-30,2023-2024,66,42,24,0.22274229671735318,0.4000515916748754,0.3388357417564359,0.07895334084191982,0.0036144978805530575,0.04337397456663669,0.061215849918441104,0.048626613222752135,-0.034092311998153074,0.15652401183503528,0.7753421104878554,0.6158905082954275,-0.43180328577118243,1.9824875067468932,0.20806789109899973,0.7032241662545139,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6242036732969992
dependency_entropy,syntax,2022-11-30,2023-2024,66,42,24,2.793921810542485,2.7946617905608857,2.7971836911491748,0.0063824909896651304,0.0001258650690612005,0.0015103808287344062,-0.0025219005882752554,0.002979343792847718,-0.008361414422256783,0.003317613245706272,-0.3951279511963043,0.46679952978735584,-1.3100550295795217,0.5197991271869131,0.39729519812254827,0.11771952196880575,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6418835166187121
list_of_three_per_1k_words,syntax,2022-11-30,2023-2024,66,42,24,5.559119776571728,5.996067330044715,6.073093820776304,0.31078117913430436,0.016891540947157613,0.20269849136589135,-0.07702649073156531,0.10181258774527628,-0.2765791627123068,0.12252618124917619,-0.24784799049326678,0.32760216699376726,-0.8899482378010506,0.39425225681451703,0.44931846163309846,0.680420574182891,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6418835166187121
word_notably_per_1k_words,marker_words,2022-11-30,2023-2024,66,42,24,0.05184256526138928,0.1261321191443689,0.09849035386683609,0.02224486475800359,0.0013658943089316857,0.01639073170718023,0.027641765277533217,0.026319161257795355,-0.02394379078774568,0.07922732134281212,1.2426133212425061,1.183156721522699,-1.0763738529419842,3.561600495426996,0.2936020312220374,0.6536275482189737,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7046448749328897
sequential_marker_furthermore_per_1k_words,sequential_markers,2022-11-30,2023-2024,66,42,24,0.1685445955330192,0.2071918758057018,0.1979679665316447,0.0435585462076238,0.0008698900652111208,0.01043868078253345,0.009223909274057954,0.011619979624414148,-0.013551250789793775,0.031999069337909684,0.2117588872248346,0.2667669294798542,-0.3111042945556796,0.7346220690053489,0.4273134035515867,0.3994883793283006,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7121890059193112
phrase_intricate_web_per_1k_words,phrases,2022-11-30,2023-2024,66,42,24,8.513374170286429e-05,0.0,0.00011710144455744942,0.000551729704661495,4.1513243336778575e-07,4.981589200413429e-06,-0.00011710144455744926,0.00014269666799901975,-0.00039678691383552797,0.00016258402472062942,-0.21224422678002264,0.2586351011979118,-0.7191690251279298,0.29468057156788446,0.4118559445103076,0.011552391570426646,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7207479028930384
causal_marker_thereby_per_1k_words,causal_markers,2022-11-30,2023-2024,66,42,24,0.046836389413472714,0.06328549131755447,0.0564442951198116,0.03890138078333547,0.00042151394437644097,0.005058167332517292,0.006841196197743128,0.008519382225863214,-0.00985679296494877,0.023539185360435026,0.17585998388709512,0.21899948162027033,-0.2533790000886347,0.6050989678628249,0.42196576082725223,0.26440282031382245,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7863944144186851
causal_marker_thus_per_1k_words,causal_markers,2022-11-30,2023-2024,66,42,24,0.22265587690090496,0.1873835850345822,0.20527150417814233,0.06405581298460877,-0.0012004117574780945,-0.014404941089737135,-0.017887919143559104,0.02340885119872186,-0.06376926749305395,0.02799342920593574,-0.27925520433027967,0.36544460382302074,-0.9955266278234003,0.43701621916284095,0.44477670069813974,0.39035149617284126,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7863944144186851
causal_marker_accordingly_per_1k_words,causal_markers,2022-11-30,2023-2024,66,42,24,0.023933603336842108,0.0149728450825413,0.012872543296392472,0.02559894643521417,-0.0002722977168426745,-0.0032675726021120935,0.0021003017861488883,0.0030972024822493536,-0.003970215079059845,0.00817081865135762,0.08204641513135447,0.12098945126854167,-0.1550929093549872,0.3191857396176961,0.4976901168787815,0.13082065019803824,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7863944144186851
causal_marker_consequently_per_1k_words,causal_markers,2022-11-30,2023-2024,66,42,24,0.03124051130996693,0.03356159036335721,0.03171861761145694,0.01447544681400163,-1.4234691260566135e-05,-0.00017081629512679362,0.001842972751900398,0.006036137305076133,-0.009987856366048823,0.013673801869849619,0.1273171581907752,0.4169914326401016,-0.6899860497838238,0.9446203661653743,0.7601200086878693,0.0033027713094999633,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7863944144186851
causal_marker_hence_per_1k_words,causal_markers,2022-11-30,2023-2024,66,42,24,0.062243637282849144,0.04433295393367837,0.04295573849042883,0.024145981252085585,-0.0006963970302892968,-0.008356764363471561,0.0013772154432497219,0.005082058270724228,-0.008583618767369766,0.011338049653869208,0.0570370459941762,0.21047221969019256,-0.35548850459860126,0.4695625965869536,0.7863944144186851,0.34987590480560826,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7863944144186851
dependency_length_std,syntax,2022-11-30,2023-2024,66,42,24,0.8092605896977519,0.8174263139345228,0.823446659560015,0.022399281961893468,0.0006212593752038587,0.007455112502446305,-0.006020345625488956,0.012600690774604694,-0.030717699543714155,0.018677008292736243,-0.2687740453346229,0.5625488708094072,-1.371369832121061,0.8338217414518152,0.6328074987268959,0.25375704720246717,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7910093734086199
verb_foster_per_1k_words,verbs,2022-11-30,2023-2024,66,42,24,0.016086073374074146,0.024264903532506127,0.025563461031645036,0.02127992721866152,0.0003988340153295452,0.004786008183954542,-0.0012985574991388339,0.005050663860118387,-0.011197858664970872,0.008600743666693205,-0.061022647577481305,0.23734403826763026,-0.5262169625820367,0.40417166742707406,0.7970967140638778,0.3579876779822476,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7970967140638778
emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023-2024,66,42,24,0.37429119074158085,0.5564904002088065,0.516961450063513,0.05994692211345438,0.004115602393058885,0.04938722871670662,0.03952895014529555,0.08976108590810032,-0.13640277823458108,0.2154606785251722,0.6593991609858438,1.4973426948963324,-2.275392521010968,3.594190842982656,0.6596622052487859,0.555441459239554,pretrend_plus_first_two_year_indicator_wls_hac,6,0.8133344566255951
causal_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023-2024,66,42,24,0.3869100182440361,0.3435364657317137,0.3492626986962322,0.06416128174044326,-0.0017618272514941936,-0.021141927017930322,-0.005726232964516919,0.02425069298829082,-0.053257591221566924,0.041805125292533094,-0.08924748398390332,0.3779645968793778,-0.8300580938674837,0.6515631258996772,0.8133344566255952,0.38891201239335405,pretrend_plus_first_two_year_indicator_wls_hac,6,0.8133344566255951
sequential_marker_subsequently_per_1k_words,sequential_markers,2022-11-30,2023-2024,66,42,24,0.06205014396677228,0.06628378830031995,0.06454519035691726,0.02442322244952587,0.00027870015235604087,0.0033444018282724904,0.001738597943402967,0.007549503690998195,-0.013058429290953496,0.01653562517775943,0.07118626327856743,0.309111695092666,-0.5346726591030578,0.6770451856601928,0.8178640903878864,0.11192388741457582,pretrend_plus_first_two_year_indicator_wls_hac,6,0.8509823887830466
sequential_marker_moreover_per_1k_words,sequential_markers,2022-11-30,2023-2024,66,42,24,0.132905693444827,0.12299183027188983,0.1254143190099542,0.03468118360702619,-0.00029273692186149235,-0.003512843062337908,-0.002422488738063793,0.012894829986911781,-0.027696355512410883,0.0228513780362833,-0.06985023249244042,0.3718105510187769,-0.7985989124892432,0.6588984475043624,0.8509823887830467,0.050634200384283345,pretrend_plus_first_two_year_indicator_wls_hac,6,0.8509823887830466
emphasis_marker_notably_per_1k_words,emphasis_markers,2022-11-30,2023-2024,66,42,24,0.05184256526138928,0.1261321191443689,0.09849035386683609,0.02224486475800359,0.0013658943089316857,0.01639073170718023,0.027641765277533217,0.026319161257795355,-0.02394379078774568,0.07922732134281212,1.2426133212425061,1.183156721522699,-1.0763738529419842,3.561600495426996,0.2936020312220374,0.6536275482189737,pretrend_plus_first_two_year_indicator_wls_hac,6,0.8696135778437868
emphasis_marker_crucially_per_1k_words,emphasis_markers,2022-11-30,2023-2024,66,42,24,0.0060419142888109385,0.005007086861447218,0.0032035382633721827,0.009245392409600305,-6.200815392354639e-05,-0.0007440978470825566,0.0018035485980750579,0.0021741414514968548,-0.0024577686468587774,0.006064865843008893,0.195075397362504,0.2351594562107772,-0.26583713681061927,0.6559879315356273,0.40679597294338254,0.011924242160423648,pretrend_plus_first_two_year_indicator_wls_hac,6,0.8696135778437868
emphasis_marker_importantly_per_1k_words,emphasis_markers,2022-11-30,2023-2024,66,42,24,0.06331682479970076,0.049882601420287435,0.04686709922438888,0.03453806397865553,-0.00045336260529746185,-0.0054403512635695424,0.0030155021958988156,0.0068034286973140115,-0.010319218050836645,0.016350222442634278,0.08730953181864481,0.19698349917698108,-0.29877812656823804,0.4733971902055277,0.6575974155866917,0.14976711929993858,pretrend_plus_first_two_year_indicator_wls_hac,6,0.8696135778437868
