model_spec,outcome,feature,family,standardized_coefficient,bootstrap_ci_low,bootstrap_ci_high,bootstrap_selection_frequency,grouped_permutation_mse_increase,alpha,l1_ratio,grouped_cv_r2,n_documents,mean_standardized_its_change,mean_abs_standardized_its_change,its_valid_corpora,its_positive_share,alignment_score,abs_alignment_score,complexity_aligned
total_association,readability_composite,dep_bigram__nsubj->det,dependency bigram,0.00908995658771496,0.007113483837594033,0.011439741995310676,1.0,0.00012062249494160015,0.010910352217419357,0.1,0.5454019506465443,638937,0.18487355562527522,0.3096959652994209,4,0.75,0.0016804925948502585,0.0016804925948502585,True
total_association,ari_complexity,dep_bigram__nsubj->det,dependency bigram,0.009009863631606012,0.006163297144693239,0.01137242800874389,1.0,0.00012391627727845523,0.011993918904249846,0.1,0.5601689097439704,638937,0.18487355562527522,0.3096959652994209,4,0.75,0.0016656855252738583,0.0016656855252738583,True
total_association,ari_complexity,dep_role__advmod,dependency role,0.00586511438978599,0.002379260524093226,0.008532655802632563,1.0,4.243665783517203e-05,0.011993918904249846,0.1,0.5601689097439704,638937,-0.2750878594541758,0.3997173365313941,4,0.25,-0.0016134217629401124,0.0016134217629401124,False
total_association,fkgl_complexity,dep_role__parataxis,dependency role,-0.012609400947001144,-0.014074814999412034,-0.010253498532245324,1.0,0.0003027812783272754,0.007283626068607816,0.1,0.5091369311810263,638937,0.11716621862764931,0.1822058606309725,4,0.75,-0.0014773958281200242,0.0014773958281200242,False
total_association,readability_composite,dep_role__csubj,dependency role,-0.007610591157433138,-0.01180787751439036,-0.0001390411259295624,0.96,9.951932497641148e-05,0.010910352217419357,0.1,0.5454019506465443,638937,0.18985630250222163,0.2693333945404347,4,0.75,-0.0014449186970063588,0.0014449186970063588,False
total_association,fkgl_complexity,dep_role__preconj,dependency role,0.005208307854838441,0.0036079395952728255,0.007087798381751262,1.0,5.129106014017281e-05,0.007283626068607816,0.1,0.5091369311810263,638937,0.27474466494094335,0.44411254402966244,4,0.75,0.001430954796486871,0.001430954796486871,True
total_association,ari_complexity,dep_role__parataxis,dependency role,-0.012103019995729908,-0.013755454390892393,-0.010086640739912446,1.0,0.000292954087499846,0.011993918904249846,0.1,0.5601689097439704,638937,0.11716621862764931,0.1822058606309725,4,0.75,-0.0014180650868745016,0.0014180650868745016,False
beyond_formula,readability_composite,dep_bigram__pobj->compound,dependency bigram,0.005389616069305067,0.003766471349812177,0.007362879595587058,1.0,6.914250427406121e-05,0.0012705933309520442,0.5,0.801219416701403,638937,-0.21473570364334116,0.32697760358775707,4,0.5,-0.001157342999009682,0.001157342999009682,False
total_association,ari_complexity,dep_role__preconj,dependency role,0.004020820800401953,0.002533563916772817,0.005454139552767566,1.0,3.314936239238176e-05,0.011993918904249846,0.1,0.5601689097439704,638937,0.27474466494094335,0.44411254402966244,4,0.75,0.00110469906359401,0.00110469906359401,True
total_association,readability_composite,dep_bigram__ccomp->nsubj,dependency bigram,0.0017482614482488108,0.0,0.006402343705472829,0.84,-9.77580000194323e-06,0.010910352217419357,0.1,0.5454019506465443,638937,0.6215892091167348,0.6215892091167348,4,1.0,0.0010867004509462555,0.0010867004509462555,True
beyond_formula,readability_composite,dep_role__parataxis,dependency role,-0.008799364156673718,-0.01061187293097364,-0.007268916342850887,1.0,0.00015362511313608552,0.0012705933309520442,0.5,0.801219416701403,638937,0.11716621862764931,0.1822058606309725,4,0.75,-0.001030988224565134,0.001030988224565134,False
beyond_formula,readability_composite,dep_role__ROOT,dependency role,-0.07467367596960409,-0.1171318799771678,-0.058957697943841654,1.0,0.012236937300558356,0.0012705933309520442,0.5,0.801219416701403,638937,-0.013680197246207781,0.5300044221746171,4,0.25,0.00102155061636359,0.00102155061636359,True
total_association,fkgl_complexity,dep_bigram__ROOT->advcl,dependency bigram,0.0005568318617521068,0.0,0.005299035414802121,0.58,9.651293680015276e-06,0.007283626068607816,0.1,0.5091369311810263,638937,1.8199572012626128,1.8199572012626126,4,1.0,0.0010134101566882144,0.0010134101566882144,True
beyond_formula,readability_composite,dep_bigram__nsubj->det,dependency bigram,-0.005352787188793635,-0.006598148878447728,-0.004114423267517169,1.0,6.876688015040045e-05,0.0012705933309520442,0.5,0.801219416701403,638937,0.18487355562527522,0.3096959652994209,4,0.75,-0.0009895888000977006,0.0009895888000977006,False
total_association,readability_composite,dep_role__parataxis,dependency role,-0.00717407299559028,-0.008791684615697553,-0.005116676344690452,1.0,9.80983682924763e-05,0.010910352217419357,0.1,0.5454019506465443,638937,0.11716621862764931,0.1822058606309725,4,0.75,-0.0008405590050520458,0.0008405590050520458,False
beyond_formula,readability_composite,dep_role__csubj,dependency role,-0.004213200547940954,-0.006451496640940084,-0.0012731136318723387,1.0,2.8933047981993808e-05,0.0012705933309520442,0.5,0.801219416701403,638937,0.18985630250222163,0.2693333945404347,4,0.75,-0.0007999026777324037,0.0007999026777324037,False
beyond_formula,readability_composite,dep_bigram__pobj->conj,dependency bigram,0.0054957149134469176,0.002799983907207907,0.008179537213043367,1.0,7.565420231172348e-05,0.0012705933309520442,0.5,0.801219416701403,638937,0.12181911019593641,0.5427048005553483,4,0.75,0.0006694831006466412,0.0006694831006466412,True
total_association,readability_composite,dep_role__acomp,dependency role,-0.0019275015190113067,-0.0035568601148524247,0.0,0.94,-8.929133030999294e-06,0.010910352217419357,0.1,0.5454019506465443,638937,-0.34464746470260493,0.47377998400168847,4,0.25,0.0006643085117376667,0.0006643085117376667,True
beyond_formula,readability_composite,dep_bigram__xcomp->aux,dependency bigram,-0.00034866421278054556,-0.003657509129099908,-0.0,0.8,4.845880582130536e-06,0.0012705933309520442,0.5,0.801219416701403,638937,-1.8618006941079164,1.8618006941079164,4,0.0,0.00064914327336541,0.00064914327336541,True
total_association,fkgl_complexity,dep_role__intj,dependency role,-0.013998259620747586,-0.016088681074845044,-0.01234375715859239,1.0,0.0004213223816585976,0.007283626068607816,0.1,0.5091369311810263,638937,-0.04398659325006263,0.14030031669679033,4,0.25,0.0006157357521466001,0.0006157357521466001,True
total_association,ari_complexity,dep_bigram__conj->prep,dependency bigram,-0.015995324029665994,-0.019639577150923834,-0.013835019810287631,1.0,0.00047486737763646536,0.011993918904249846,0.1,0.5601689097439704,638937,0.030679062383307254,0.44790140721169913,4,0.5,-0.0004907215437473366,0.0004907215437473366,False
beyond_formula,readability_composite,dep_bigram__dobj->prep,dependency bigram,-0.0006864689514909648,-0.0024187522064651667,-0.0,0.92,6.157018604152631e-06,0.0012705933309520442,0.5,0.801219416701403,638937,-0.6858726236700556,0.7763949851436027,4,0.25,0.00047083026082714015,0.00047083026082714015,True
beyond_formula,readability_composite,dep_bigram__conj->prep,dependency bigram,-0.015056749939054785,-0.016409733145605385,-0.013763259489394173,1.0,0.00044966407278706046,0.0012705933309520442,0.5,0.801219416701403,638937,0.030679062383307254,0.44790140721169913,4,0.5,-0.00046192697067011946,0.00046192697067011946,False
total_association,readability_composite,dep_bigram__conj->prep,dependency bigram,-0.014037508400367923,-0.01689811461411989,-0.011848432242151007,1.0,0.00036163962627487443,0.010910352217419357,0.1,0.5454019506465443,638937,0.030679062383307254,0.44790140721169913,4,0.5,-0.00043065759592108714,0.00043065759592108714,False
total_association,readability_composite,dep_role__intj,dependency role,-0.009655032671487823,-0.01141828624269519,-0.00858430864170358,1.0,0.00021756503028305782,0.010910352217419357,0.1,0.5454019506465443,638937,-0.04398659325006263,0.14030031669679033,4,0.25,0.0004246919949368004,0.0004246919949368004,True
total_association,ari_complexity,dep_role__intj,dependency role,-0.009496941197793846,-0.01211003742764554,-0.0075039406879720515,1.0,0.00021434813580047287,0.011993918904249846,0.1,0.5601689097439704,638937,-0.04398659325006263,0.14030031669679033,4,0.25,0.00041773808958712045,0.00041773808958712045,True
total_association,fkgl_complexity,dep_role__agent,dependency role,0.01235275081690266,0.009469492341851843,0.014720838606794054,1.0,0.0002736517508702585,0.007283626068607816,0.1,0.5091369311810263,638937,-0.030567440418044517,0.09157499731794382,4,0.5,-0.00037759197459462276,0.00037759197459462276,False
beyond_formula,readability_composite,dep_bigram__ROOT->conj,dependency bigram,-0.0005265316668438881,-0.0029122250980281083,-0.0,0.72,-1.0744844447685424e-06,0.0012705933309520442,0.5,0.801219416701403,638937,0.7169516038872153,0.7169516038872153,4,1.0,-0.0003774977230411345,0.0003774977230411345,False
total_association,readability_composite,dep_role__agent,dependency role,0.01185000705793339,0.009544620459022865,0.014105466899943343,1.0,0.0002424307341813847,0.010910352217419357,0.1,0.5454019506465443,638937,-0.030567440418044517,0.09157499731794382,4,0.5,-0.0003622243846967859,0.0003622243846967859,False
total_association,fkgl_complexity,dep_bigram__conj->prep,dependency bigram,-0.010692770129953798,-0.014002826610736006,-0.008251601252225255,1.0,0.0001894520810103528,0.007283626068607816,0.1,0.5091369311810263,638937,0.030679062383307254,0.44790140721169913,4,0.5,-0.000328044161867217,0.000328044161867217,False
beyond_formula,readability_composite,list_of_three_per_1k_words,syntax,0.000190708062862077,0.0,0.0016076202117330913,0.62,-2.4278595184412665e-06,0.0012705933309520442,0.5,0.801219416701403,638937,1.4951682095659098,1.4951682095659096,4,1.0,0.0002851406328992746,0.0002851406328992746,True
total_association,fkgl_complexity,dep_bigram__nsubj->det,dependency bigram,0.0012125157109900582,0.0,0.003844648686034544,0.88,-1.6776854376749917e-05,0.007283626068607816,0.1,0.5091369311810263,638937,0.18487355562527522,0.3096959652994209,4,0.75,0.00022416209074224065,0.00022416209074224065,True
total_association,ari_complexity,dep_role__agent,dependency role,0.006852517330025532,0.0047760165844919975,0.008745848485247796,1.0,7.058936514986236e-05,0.011993918904249846,0.1,0.5601689097439704,638937,-0.030567440418044517,0.09157499731794382,4,0.5,-0.00020946391519917294,0.00020946391519917294,False
total_association,readability_composite,dep_role__advmod,dependency role,0.0007577686428068337,0.0,0.002763960602032648,0.62,-7.881222161132408e-06,0.010910352217419357,0.1,0.5454019506465443,638937,-0.2750878594541758,0.3997173365313941,4,0.25,-0.00020845295391122782,0.00020845295391122782,False
beyond_formula,readability_composite,coordination_per_sentence_std,syntax,-0.008375325053394573,-0.013220832187987393,-0.0040996296277775205,1.0,0.00011768589442124775,0.0012705933309520442,0.5,0.801219416701403,638937,-0.023326309488618913,0.720101635308555,4,0.5,0.00019536542426326552,0.00019536542426326552,True
beyond_formula,readability_composite,dep_role__xcomp,dependency role,0.0001025791680872054,0.0,0.003387822973814265,0.64,2.034475936607545e-08,0.0012705933309520442,0.5,0.801219416701403,638937,-1.7196846043462906,1.7196846043462906,4,0.0,-0.00017640381608621745,0.00017640381608621745,False
total_association,ari_complexity,dep_bigram__pobj->conj,dependency bigram,0.001351506739614473,0.0,0.005376452989126269,0.78,1.4425301013689663e-05,0.011993918904249846,0.1,0.5601689097439704,638937,0.12181911019593641,0.5427048005553483,4,0.75,0.0001646393484436462,0.0001646393484436462,True
beyond_formula,readability_composite,dep_role__prt,dependency role,-0.0003767109248818853,-0.0012497044131890552,0.0,0.64,-4.851854359395614e-06,0.0012705933309520442,0.5,0.801219416701403,638937,-0.35851668608642373,0.35851668608642373,4,0.0,0.00013505715240120524,0.00013505715240120524,True
beyond_formula,readability_composite,dep_role__preconj,dependency role,0.00046603096325013285,0.0,0.0013484602476312646,0.86,1.0289752988557055e-07,0.0012705933309520442,0.5,0.801219416701403,638937,0.27474466494094335,0.44411254402966244,4,0.75,0.00012803952085026283,0.00012803952085026283,True
beyond_formula,readability_composite,dep_role__agent,dependency role,-0.0036876971917648455,-0.0048398531371990645,-0.0021117901529711706,1.0,3.919668871130599e-05,0.0012705933309520442,0.5,0.801219416701403,638937,-0.030567440418044517,0.09157499731794382,4,0.5,0.000112723464189062,0.000112723464189062,True
beyond_formula,readability_composite,dep_role__intj,dependency role,-0.0021655558914327054,-0.0038177857571466012,-0.0008989449674200913,1.0,1.3267859488860224e-05,0.0012705933309520442,0.5,0.801219416701403,638937,-0.04398659325006263,0.14030031669679033,4,0.25,9.52554261567272e-05,9.52554261567272e-05,True
total_association,ari_complexity,coordination_per_sentence_std,syntax,0.0035995054604680992,0.0,0.00756308481575191,0.84,1.7661373414770143e-05,0.011993918904249846,0.1,0.5601689097439704,638937,-0.023326309488618913,0.720101635308555,4,0.5,-8.39631783768526e-05,8.39631783768526e-05,False
total_association,fkgl_complexity,coordination_per_sentence_std,syntax,0.0011197603866113903,-0.003191348700135924,0.006312484768332526,0.72,-4.375511725837721e-05,0.007283626068607816,0.1,0.5091369311810263,638937,-0.023326309488618913,0.720101635308555,4,0.5,-2.6119877331192855e-05,2.6119877331192855e-05,False
total_association,readability_composite,dep_bigram__pobj->conj,dependency bigram,4.1558229413716334e-05,0.0,0.003479580557968145,0.54,3.1807805820438515e-06,0.010910352217419357,0.1,0.5454019506465443,638937,0.12181911019593641,0.5427048005553483,4,0.75,5.062586528497516e-06,5.062586528497516e-06,True
beyond_formula,readability_composite,dep_bigram__conj->amod,dependency bigram,-0.0,-0.0011459253716669339,-0.0,0.36,-3.64852482198863e-06,0.0012705933309520442,0.5,0.801219416701403,638937,2.1809627427957503,2.1809627427957503,4,1.0,-0.0,0.0,False
beyond_formula,readability_composite,dep_bigram__dobj->compound,dependency bigram,0.0,0.0,1.8828516186857425e-05,0.04,0.0,0.0012705933309520442,0.5,0.801219416701403,638937,1.2289893181334217,1.2289893181334217,4,1.0,0.0,0.0,False
beyond_formula,readability_composite,dep_bigram__pobj->prep,dependency bigram,-0.0,-0.0015920162312586257,-0.0,0.38,-1.8008223391818845e-06,0.0012705933309520442,0.5,0.801219416701403,638937,-1.7858361179987963,1.7858361179987963,4,0.0,0.0,0.0,False
beyond_formula,readability_composite,dep_bigram__conj->dobj,dependency bigram,0.0,0.0,0.0005069077563536709,0.16,0.0,0.0012705933309520442,0.5,0.801219416701403,638937,0.9012329277515553,0.9012329277515553,4,1.0,0.0,0.0,False
beyond_formula,readability_composite,dep_bigram__ROOT->nsubjpass,dependency bigram,-0.0,-0.0022932826620461586,-0.0,0.24,0.0,0.0012705933309520442,0.5,0.801219416701403,638937,-0.608012284012706,0.6080122840127059,4,0.0,0.0,0.0,False
total_association,readability_composite,dep_role__pcomp,dependency role,0.0,0.0,0.0,0.0,0.0,0.010910352217419357,0.1,0.5454019506465443,638937,-0.7010707664875724,0.7015299394240526,4,0.25,-0.0,0.0,False
total_association,readability_composite,dep_role__poss,dependency role,-0.0,-0.0024171946416935352,-0.0,0.42,-3.492317734830719e-05,0.010910352217419357,0.1,0.5454019506465443,638937,-1.167142073213702,1.167142073213702,4,0.0,0.0,0.0,False
total_association,readability_composite,dep_role__nsubjpass,dependency role,-0.0,0.0,-0.0,0.02,0.0,0.010910352217419357,0.1,0.5454019506465443,638937,-0.6853059995573377,0.6853059995573377,4,0.0,0.0,0.0,False
total_association,readability_composite,coordination_per_sentence_std,syntax,-0.0,-0.005080399077843359,0.0006027064890760649,0.68,-3.852978065006951e-05,0.010910352217419357,0.1,0.5454019506465443,638937,-0.023326309488618913,0.720101635308555,4,0.5,0.0,0.0,False
total_association,ari_complexity,dep_role__csubjpass,dependency role,0.0,0.0,0.0013751501311118463,0.28,0.0,0.011993918904249846,0.1,0.5601689097439704,638937,-0.21797860074886913,0.21797860074886913,4,0.0,-0.0,0.0,False
total_association,ari_complexity,dep_role__xcomp,dependency role,-0.0,-0.0023392365330549975,-0.0,0.14,0.0,0.011993918904249846,0.1,0.5601689097439704,638937,-1.7196846043462906,1.7196846043462906,4,0.0,0.0,0.0,False
total_association,ari_complexity,dep_bigram__dobj->compound,dependency bigram,0.0,0.0,0.0012235952568786733,0.1,8.678652543103737e-06,0.011993918904249846,0.1,0.5601689097439704,638937,1.2289893181334217,1.2289893181334217,4,1.0,0.0,0.0,False
total_association,ari_complexity,dep_role__pcomp,dependency role,0.0,0.0,0.0,0.0,0.0,0.011993918904249846,0.1,0.5601689097439704,638937,-0.7010707664875724,0.7015299394240526,4,0.25,-0.0,0.0,False
total_association,fkgl_complexity,dep_bigram__compound->amod,dependency bigram,-0.0,-0.0026102581094417936,0.00018708703886220144,0.58,4.2714605007954105e-06,0.007283626068607816,0.1,0.5091369311810263,638937,1.5185667244501757,1.5185667244501755,4,1.0,-0.0,0.0,False
total_association,fkgl_complexity,dep_bigram__pobj->conj,dependency bigram,0.0,0.0,0.0030188489813670143,0.28,1.172046413184802e-06,0.007283626068607816,0.1,0.5091369311810263,638937,0.12181911019593641,0.5427048005553483,4,0.75,0.0,0.0,False
total_association,readability_composite,dep_role__xcomp,dependency role,-0.0,-0.004608754766361727,-0.0,0.38,5.940423716710439e-08,0.010910352217419357,0.1,0.5454019506465443,638937,-1.7196846043462906,1.7196846043462906,4,0.0,0.0,0.0,False
total_association,readability_composite,dep_role__preconj,dependency role,0.0,0.0,0.0014661125923636112,0.44,-2.7688510589141124e-06,0.010910352217419357,0.1,0.5454019506465443,638937,0.27474466494094335,0.44411254402966244,4,0.75,0.0,0.0,False
total_association,readability_composite,dep_role__csubjpass,dependency role,-0.0,-0.0008488968920358202,-0.0,0.18,0.0,0.010910352217419357,0.1,0.5454019506465443,638937,-0.21797860074886913,0.21797860074886913,4,0.0,0.0,0.0,False
total_association,fkgl_complexity,dep_bigram__ccomp->nsubj,dependency bigram,0.0,-1.081470186672045e-05,0.0026331230884220425,0.2,3.824157724530153e-07,0.007283626068607816,0.1,0.5091369311810263,638937,0.6215892091167348,0.6215892091167348,4,1.0,0.0,0.0,False
total_association,ari_complexity,dep_bigram__conj->dobj,dependency bigram,-0.0,-0.0015940207011432238,-0.0,0.34,4.745644669121862e-06,0.011993918904249846,0.1,0.5601689097439704,638937,0.9012329277515553,0.9012329277515553,4,1.0,-0.0,0.0,False
total_association,fkgl_complexity,dep_role__csubjpass,dependency role,-0.0,-0.0009290381666699405,0.0006313072029649036,0.48,0.0,0.007283626068607816,0.1,0.5091369311810263,638937,-0.21797860074886913,0.21797860074886913,4,0.0,0.0,0.0,False
total_association,ari_complexity,dep_role__mark,dependency role,0.0,0.0,0.0012438837821314008,0.14,0.0,0.011993918904249846,0.1,0.5601689097439704,638937,0.7035708969569181,0.7035708969569181,4,1.0,0.0,0.0,False
total_association,ari_complexity,dep_role__nsubjpass,dependency role,0.0,0.0,0.0,0.0,0.0,0.011993918904249846,0.1,0.5601689097439704,638937,-0.6853059995573377,0.6853059995573377,4,0.0,-0.0,0.0,False
beyond_formula,readability_composite,dep_role__conj,dependency role,0.0,0.0,0.002624710203312131,0.38,-2.217856748231162e-06,0.0012705933309520442,0.5,0.801219416701403,638937,1.3076399082495052,1.3076399082495054,4,1.0,0.0,0.0,False
beyond_formula,readability_composite,dep_role__nmod,dependency role,-0.0,-0.0007899259285263941,0.0006661731890994782,0.26,-1.7949009617113098e-06,0.0012705933309520442,0.5,0.801219416701403,638937,0.4197351846546281,0.6449747360729794,4,0.75,-0.0,0.0,False
beyond_formula,readability_composite,dep_role__det,dependency role,-0.0,0.0,-0.0,0.0,0.0,0.0012705933309520442,0.5,0.801219416701403,638937,-1.548526752850412,1.548526752850412,4,0.0,0.0,0.0,False
total_association,ari_complexity,dep_role__oprd,dependency role,-0.0,-0.0008243084189132846,0.0,0.3,-6.76521501929983e-08,0.011993918904249846,0.1,0.5601689097439704,638937,-0.8116664488692014,0.8116664488692014,4,0.0,0.0,0.0,False
total_association,fkgl_complexity,dep_role__mark,dependency role,0.0,-0.0008614778955001758,0.0009198887712539502,0.28,0.0,0.007283626068607816,0.1,0.5091369311810263,638937,0.7035708969569181,0.7035708969569181,4,1.0,0.0,0.0,False
total_association,fkgl_complexity,dep_role__pcomp,dependency role,-0.0,0.0,0.0,0.0,0.0,0.007283626068607816,0.1,0.5091369311810263,638937,-0.7010707664875724,0.7015299394240526,4,0.25,0.0,0.0,False
total_association,fkgl_complexity,dep_role__nsubjpass,dependency role,0.0,0.0,3.942663085940974e-05,0.04,0.0,0.007283626068607816,0.1,0.5091369311810263,638937,-0.6853059995573377,0.6853059995573377,4,0.0,-0.0,0.0,False
total_association,fkgl_complexity,dep_role__auxpass,dependency role,-0.0,-0.000747495944807439,0.0,0.08,0.0,0.007283626068607816,0.1,0.5091369311810263,638937,-0.7698609383418175,0.7698609383418176,4,0.0,0.0,0.0,False
beyond_formula,readability_composite,dep_role__pcomp,dependency role,0.0,0.0,0.0,0.0,0.0,0.0012705933309520442,0.5,0.801219416701403,638937,-0.7010707664875724,0.7015299394240526,4,0.25,-0.0,0.0,False
total_association,ari_complexity,dep_bigram__ccomp->nsubj,dependency bigram,0.0,0.0,0.0003249374126923616,0.04,0.0,0.011993918904249846,0.1,0.5601689097439704,638937,0.6215892091167348,0.6215892091167348,4,1.0,0.0,0.0,False
beyond_formula,readability_composite,dep_bigram__ROOT->ccomp,dependency bigram,-0.0,-0.0026127565280567267,-0.0,0.4,-8.91428108840131e-08,0.0012705933309520442,0.5,0.801219416701403,638937,0.2909798576811779,0.33533112430882966,4,0.75,-0.0,0.0,False
beyond_formula,readability_composite,dep_role__csubjpass,dependency role,-0.0,-0.0008221707693124928,0.00013290263557934383,0.46,4.67150744754008e-10,0.0012705933309520442,0.5,0.801219416701403,638937,-0.21797860074886913,0.21797860074886913,4,0.0,0.0,0.0,False
beyond_formula,readability_composite,dep_bigram__prep->pobj,dependency bigram,0.0,0.0,0.0,0.0,0.0,0.0012705933309520442,0.5,0.801219416701403,638937,-1.992071564490838,1.9920715644908378,4,0.0,-0.0,0.0,False
beyond_formula,readability_composite,dep_bigram__ROOT->cc,dependency bigram,0.0,0.0,0.0017872010514892317,0.36,6.928100843572872e-08,0.0012705933309520442,0.5,0.801219416701403,638937,0.545313171868014,0.545313171868014,4,1.0,0.0,0.0,False
